,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
4293,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-10,6758.215,6482.188,6345.796,6500.738,6385.354,509214014.0,4906151618.67,-372.861,-0.055172
4294,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-13,6385.354,6330.189,6109.15,6571.586,6571.586,592971018.0,5667614795.83,186.232,0.029165
4295,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-14,6571.586,6772.379,6473.115,6807.137,6473.115,854134624.0,8049587374.15,-98.471,-0.014984
4296,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-15,6473.115,6403.268,6340.253,6453.034,6406.348,515472143.0,4399246722.31,-66.767,-0.010315
4297,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-16,6406.348,6141.726,6117.132,6312.179,6166.561,692757257.0,5864140021.46,-239.787,-0.03743
4298,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-17,6166.561,6213.52,6081.136,6247.35,6209.505,471633653.0,3974054872.5,42.944,0.006964
4299,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-20,6209.505,6220.432,6101.418,6452.338,6426.288,565035409.0,4949723286.44,216.783,0.034911
4300,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-21,6426.288,6435.909,6379.159,6527.493,6389.186,614398945.0,5601672714.84,-37.102,-0.005773
4301,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-22,6389.186,6293.036,6265.392,6457.05,6278.044,486259877.0,4329313092.77,-111.142,-0.017395
4302,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-23,6278.044,6213.921,6153.159,6340.514,6325.306,565389313.0,5014530498.42,47.262,0.007528
4303,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-24,6325.306,6317.513,6093.754,6370.544,6158.954,468761314.0,4280722173.1,-166.352,-0.026299
4304,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-27,6158.954,6037.545,5721.689,6039.094,5734.813,634813810.0,5281108827.59,-424.141,-0.068866
4305,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-28,5734.813,5589.313,5577.229,5923.44,5891.124,831254234.0,6627888691.97,156.311,0.027257
4306,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-29,5891.124,5973.504,5792.77,5987.615,5798.666,613180293.0,4954527805.76,-92.458,-0.015694
4307,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-30,5798.666,5835.716,5772.917,6016.998,5909.656,613254120.0,5118620330.96,110.99,0.019141
4308,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-10-31,5909.656,5887.896,5810.609,5930.776,5839.329,360570869.0,2964422808.16,-70.327,-0.0119
4309,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-03,5839.329,5794.167,5775.267,5913.386,5825.002,329752846.0,2712781018.06,-14.327,-0.002454
4310,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-04,5825.002,5807.124,5633.309,5807.183,5668.807,424905422.0,3268694856.38,-156.195,-0.026815
4311,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-05,5668.807,5721.52,5721.169,5941.798,5865.779,541610389.0,4303696027.47,196.972,0.034747
4312,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-06,5865.779,5734.93,5678.343,5767.129,5720.552,392787176.0,2935776798.21,-145.227,-0.024758
4313,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-07,5720.552,5626.924,5598.211,5787.794,5753.095,436964986.0,3597073871.63,32.543,0.005689
4314,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-10,5753.095,5855.08,5855.08,6128.723,6127.123,854670635.0,6893874073.73,374.028,0.065013
4315,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-11,6127.123,6113.845,6046.968,6254.493,6099.766,1032202642.0,8363017221.05,-27.357,-0.004465
4316,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-12,6099.766,6017.185,5998.796,6157.757,6116.674,680517319.0,5919688805.03,16.908,0.002772
4317,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-13,6116.674,6030.791,5986.106,6420.733,6364.032,1208690881.0,10609604640.0,247.358,0.04044
4318,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-14,6364.032,6421.935,6378.06,6660.432,6660.41,1285032427.0,11730760228.7,296.378,0.046571
4319,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-17,6660.41,6634.63,6576.843,6783.029,6783.029,1357968720.0,12251915558.0,122.619,0.01841
4320,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-18,6783.029,6727.51,6264.841,6790.522,6293.301,1280146638.0,11432083220.8,-489.728,-0.072199
4321,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-19,6293.301,6273.283,6260.461,6698.196,6679.941,1065741892.0,9347590984.26,386.64,0.061437
4322,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-20,6679.941,6564.44,6534.854,6850.703,6696.827,1250803767.0,11454912584.9,16.886,0.002528
4323,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-21,6696.827,6508.934,6389.607,6854.629,6711.346,1267819314.0,11076837300.1,14.519,0.002168
4324,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-24,6711.346,6694.535,6466.194,6745.411,6466.194,735296128.0,6724431772.56,-245.152,-0.036528
4325,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-25,6466.194,6568.148,6390.341,6609.083,6488.999,585403416.0,5456810922.83,22.805,0.003527
4326,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-26,6488.999,6509.306,6433.683,6610.531,6533.866,666195369.0,5572349895.34,44.867,0.006914
4327,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-27,6533.866,6923.371,6683.242,6947.119,6683.242,1418621256.0,12614931187.3,149.376,0.022862
4328,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-11-28,6683.242,6606.096,6575.241,6727.812,6658.513,717896459.0,6784415524.16,-24.729,-0.0037
4329,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-01,6658.513,6634.596,6604.394,6768.046,6763.969,705447447.0,6809374493.1,105.456,0.015838
4330,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-02,6763.969,6619.355,6596.642,6887.495,6795.809,829354329.0,7906718267.02,31.84,0.004707
4331,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-03,6795.809,6833.863,6833.863,7041.067,7041.067,1085520760.0,10120970465.0,245.258,0.03609
4332,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-04,7041.067,7123.003,7122.473,7389.354,7130.933,1555852704.0,15165124824.3,89.866,0.012763
4333,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-05,7130.933,7101.765,7094.716,7299.146,7279.149,1043971731.0,9801421940.76,148.216,0.020785
4334,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-08,7279.149,7363.65,7347.987,7563.461,7528.631,1320794184.0,13145221760.4,249.482,0.034274
4335,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-09,7528.631,7565.548,7344.682,7585.161,7360.989,1131769044.0,11697327063.6,-167.642,-0.022267
4336,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-10,7360.989,7311.117,7228.354,7498.228,7490.289,978544498.0,9888181273.32,129.3,0.017566
4337,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-11,7490.289,7467.451,7354.438,7577.124,7361.491,895717043.0,9334900191.77,-128.798,-0.017195
4338,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-12,7361.491,7304.577,6988.799,7338.066,7092.707,852190850.0,8613020057.01,-268.784,-0.036512
4339,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-15,7092.707,7184.16,6968.599,7229.803,7101.422,696385102.0,7100309976.66,8.715,0.001229
4340,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-16,7101.422,7052.773,6955.191,7250.317,7250.317,678717065.0,6732120743.33,148.895,0.020967
4341,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-17,7250.317,7265.408,7253.245,7378.105,7286.87,792193102.0,7971824411.63,36.553,0.005042
4342,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-18,7286.87,7291.695,7215.378,7416.456,7412.471,901999939.0,8727772305.58,125.601,0.017237
4343,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-19,7412.471,7391.324,7361.047,7507.698,7438.83,771335147.0,8226826164.58,26.359,0.003556
4344,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-22,7438.83,7429.461,7204.836,7465.493,7295.12,760009765.0,7683908136.45,-143.71,-0.019319
4345,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-23,7295.12,7310.185,6950.279,7310.185,6952.906,890968249.0,8771931838.91,-342.214,-0.04691
4346,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-24,6952.906,6871.29,6794.282,6932.045,6845.6,568185372.0,5453146380.24,-107.306,-0.015433
4347,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-25,6845.6,6871.085,6704.811,6919.221,6785.037,463660383.0,4812295020.14,-60.563,-0.008847
4348,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-26,6785.037,6741.241,6654.587,6776.297,6704.247,602868044.0,6998011820.03,-80.79,-0.011907
4349,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-29,6704.247,6641.778,6483.536,6682.717,6653.199,491130779.0,5283561169.28,-51.048,-0.007614
4350,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-30,6653.199,6629.885,6498.309,6652.508,6558.16,506028777.0,5121560105.83,-95.039,-0.014285
4351,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2008-12-31,6558.16,6546.075,6460.701,6561.484,6485.513,727783301.0,5968893207.34,-72.647,-0.011077
4352,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-05,6485.513,6557.421,6514.486,6634.881,6634.881,718070420.0,6797689892.82,149.368,0.023031
4353,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-06,6634.881,6631.177,6600.272,6820.08,6795.337,1106467572.0,11040095960.3,160.456,0.024184
4354,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-07,6795.337,6769.602,6725.214,6836.109,6725.822,831879904.0,8876334993.32,-69.515,-0.01023
4355,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-08,6725.822,6600.039,6546.769,6656.182,6616.977,775625230.0,11390628831.4,-108.845,-0.016183
4356,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-09,6616.977,6621.219,6620.378,6736.342,6719.88,722604772.0,8915968015.55,102.903,0.015551
4357,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-12,6719.88,6690.964,6665.903,6798.967,6719.911,798258986.0,8623779248.13,0.031,5e-06
4358,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-13,6719.911,6603.494,6529.055,6664.512,6530.812,873270887.0,9009299156.79,-189.099,-0.02814
4359,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-14,6530.812,6518.851,6518.851,6811.869,6811.869,949430711.0,10140803537.8,281.057,0.043036
4360,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-15,6811.869,6739.63,6720.558,6889.038,6798.531,1035184636.0,11375749439.9,-13.338,-0.001958
4361,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-16,6798.531,6832.245,6832.245,7038.944,6917.48,1274393765.0,13570061720.0,118.949,0.017496
4362,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-19,6917.48,6972.576,6912.095,7103.829,6982.594,1090151133.0,12061978963.8,65.114,0.009413
4363,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-20,6982.594,6963.548,6900.206,7020.512,7020.512,812058195.0,8301866235.33,37.918,0.00543
4364,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-21,7020.512,6912.736,6879.16,7050.896,6970.814,1112617101.0,12703191519.9,-49.698,-0.007079
4365,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-22,6970.814,6994.837,6928.902,7055.889,7050.878,909850191.0,10487001323.7,80.064,0.011486
4366,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-01-23,7050.878,7026.577,6984.823,7094.571,7015.236,787657404.0,8837075135.42,-35.642,-0.005055
4367,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-02,7015.236,7073.87,6995.839,7099.251,7087.609,719452265.0,8204507071.85,72.373,0.010317
4368,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-03,7087.609,7089.95,7046.624,7266.41,7266.41,1364973088.0,14287534856.8,178.801,0.025227
4369,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-04,7266.41,7300.188,7288.397,7477.629,7477.629,1504377591.0,16185297005.8,211.219,0.029068
4370,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-05,7477.629,7468.672,7348.379,7640.934,7413.424,1804968179.0,19293236685.0,-64.205,-0.008586
4371,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-06,7413.424,7440.274,7440.274,7772.392,7771.898,1675117487.0,18589985873.1,358.474,0.048355
4372,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-09,7771.898,7891.493,7861.853,8129.193,8087.687,1984436613.0,23152726353.6,315.789,0.040632
4373,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-10,8087.687,8066.674,7942.352,8266.25,8265.559,1828932603.0,21261375307.8,177.872,0.021993
4374,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-11,8265.559,8119.756,8066.52,8506.67,8289.214,2328534354.0,28637675841.3,23.655,0.002862
4375,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-12,8289.214,8295.416,8001.708,8354.126,8318.804,1952523328.0,23282088754.9,29.59,0.00357
4376,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-13,8318.804,8330.134,8290.435,8648.022,8628.754,1946727022.0,24450756918.4,309.95,0.037259
4377,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-16,8628.754,8707.919,8552.465,8796.806,8771.044,2192321525.0,26909012166.0,142.29,0.01649
4378,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-17,8771.044,8769.539,8461.156,8800.629,8461.156,2006134933.0,24391012479.1,-309.888,-0.035331
4379,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-18,8461.156,8282.898,8074.689,8441.3,8083.502,1767262050.0,21670187119.2,-377.654,-0.044634
4380,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-19,8083.502,8149.366,8049.923,8289.51,8213.903,1356380307.0,16362110444.1,130.401,0.016132
4381,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-20,8213.903,8235.761,8157.588,8424.68,8423.774,1285067717.0,16293793236.3,209.871,0.025551
4382,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-23,8423.774,8423.404,8372.556,8763.837,8727.698,1595453139.0,19612167133.5,303.924,0.036079
4383,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-24,8727.698,8637.878,8369.143,8820.668,8403.017,1931390102.0,23906188575.6,-324.681,-0.037201
4384,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-25,8403.017,8443.416,7994.588,8493.521,8241.664,1753168768.0,21925497023.6,-161.353,-0.019202
4385,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-26,8241.664,8207.851,7650.821,8359.561,7777.904,1401446265.0,16822430551.7,-463.76,-0.05627
4386,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-02-27,7777.904,7668.113,7453.403,7728.751,7608.223,1192395539.0,13265063077.6,-169.681,-0.021816
4387,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-02,7608.223,7511.656,7495.816,7806.809,7762.716,994496532.0,11554788331.0,154.493,0.020306
4388,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-03,7762.716,7568.405,7524.132,7814.807,7695.617,1071890770.0,12577133712.1,-67.099,-0.008644
4389,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-04,7695.617,7742.668,7742.668,8253.782,8227.687,1548412938.0,18965287623.8,532.07,0.069139
4390,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-05,8227.687,8341.533,8110.017,8412.072,8242.281,1617262974.0,20508157431.8,14.594,0.001774
4391,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-06,8242.281,8094.076,8062.913,8327.946,8249.885,1243220371.0,15189594088.0,7.604,0.000923
4392,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-09,8249.885,8310.12,7907.295,8426.994,7946.795,1173323155.0,14341186917.3,-303.09,-0.036739
4393,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-10,7946.795,7829.969,7786.856,8045.661,8045.661,809421009.0,9701380110.54,98.866,0.012441
4394,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-11,8045.661,8225.335,7908.253,8245.608,7941.51,985229232.0,11715197770.2,-104.151,-0.012945
4395,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-12,7941.51,7900.872,7696.163,7964.736,7933.506,815443289.0,9766552099.36,-8.004,-0.001008
4396,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-13,7933.506,7963.762,7851.911,8051.467,7875.738,734830868.0,9049803663.26,-57.768,-0.007282
4397,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-16,7875.738,7847.336,7795.051,8033.088,8022.688,701166483.0,8247177781.56,146.95,0.018659
4398,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-17,8022.688,8035.85,8029.527,8427.888,8389.867,1500223125.0,18254162481.5,367.179,0.045768
4399,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-18,8389.867,8438.484,8415.706,8627.0,8465.962,1646422835.0,20684248677.9,76.095,0.00907
4400,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-19,8465.962,8483.082,8460.963,8665.151,8622.474,1389886120.0,17955802326.2,156.512,0.018487
4401,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-20,8622.474,8657.443,8477.848,8717.636,8647.51,1752666418.0,23186631315.9,25.036,0.002904
4402,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-23,8647.51,8664.665,8623.129,8947.695,8885.75,1765919773.0,23089400551.6,238.24,0.02755
4403,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-24,8885.75,9012.244,8911.569,9071.688,8954.836,1636253779.0,22016441012.9,69.086,0.007775
4404,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-25,8954.836,8888.874,8756.253,9029.417,8756.253,1302773783.0,17888886793.1,-198.583,-0.022176
4405,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-26,8756.253,8740.06,8590.014,8988.326,8983.866,1277043532.0,18058898785.2,227.613,0.025994
4406,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-27,8983.866,9043.263,8934.697,9115.043,8994.15,1639248042.0,21308356676.6,10.284,0.001145
4407,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-30,8994.15,8991.873,8846.161,8998.65,8910.418,1176450283.0,15536480858.1,-83.732,-0.00931
4408,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-03-31,8910.418,8745.245,8709.318,8981.953,8981.953,1047192204.0,14324042062.3,71.535,0.008028
4409,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-01,8981.953,9032.4,9032.4,9245.663,9156.011,1641084206.0,22656545735.9,174.058,0.019379
4410,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-02,9156.011,9189.298,9183.831,9380.889,9300.922,1834427634.0,24812861000.7,144.911,0.015827
4411,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-03,9300.922,9374.851,9204.771,9436.64,9244.656,1625225217.0,22172225331.7,-56.266,-0.00605
4412,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-07,9244.656,9251.126,9126.925,9334.106,9232.263,1205505962.0,17075691274.2,-12.393,-0.001341
4413,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-08,9232.263,9196.604,8896.762,9235.894,8896.973,1235605828.0,17424228175.2,-335.29,-0.036317
4414,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-09,8896.973,8889.066,8816.079,9030.307,9030.307,977126324.0,13535151477.5,133.334,0.014986
4415,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-10,9030.307,9094.575,9080.116,9345.44,9345.44,1156926264.0,18108204255.9,315.133,0.034897
4416,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-13,9345.44,9449.512,9441.164,9577.029,9539.799,1895620655.0,26084243110.2,194.359,0.020797
4417,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-14,9539.799,9519.416,9460.052,9701.75,9678.182,1621419609.0,22701699342.6,138.383,0.014506
4418,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-15,9678.182,9629.221,9500.264,9734.059,9724.582,1789596668.0,23975749753.2,46.4,0.004794
4419,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-16,9724.582,9751.772,9563.082,9776.68,9711.356,1963242332.0,23894375496.8,-13.226,-0.00136
4420,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-17,9711.356,9679.967,9487.856,9732.097,9580.062,1541512251.0,21015807360.4,-131.294,-0.01352
4421,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-20,9580.062,9559.611,9547.595,9793.641,9793.641,1394716117.0,18738766484.4,213.579,0.022294
4422,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-21,9793.641,9665.907,9499.486,9760.727,9640.903,1497940296.0,20922051916.4,-152.738,-0.015596
4423,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-22,9640.903,9689.156,9175.549,9762.833,9249.08,1642043250.0,22260019891.1,-391.823,-0.040642
4424,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-23,9249.08,9178.214,9132.401,9409.137,9360.841,1099220406.0,15288354478.1,111.761,0.012083
4425,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-24,9360.841,9398.487,9313.232,9442.422,9315.205,884207948.0,13305297493.2,-45.636,-0.004875
4426,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-27,9315.205,9291.219,9032.494,9332.002,9082.217,788717397.0,11043610186.8,-232.988,-0.025012
4427,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-28,9082.217,9011.417,8985.598,9169.393,9104.299,814543771.0,11097503880.2,22.082,0.002431
4428,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-29,9104.299,9097.718,9079.084,9425.786,9383.209,982623056.0,14024399166.5,278.91,0.030635
4429,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-04-30,9383.209,9464.027,9422.697,9566.755,9502.516,1151795320.0,15718092856.9,119.307,0.012715
4430,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-04,9502.516,9567.629,9562.951,9899.67,9899.67,1452954856.0,19936332040.9,397.154,0.041795
4431,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-05,9899.67,9958.537,9910.688,10072.484,9947.806,1342845800.0,18724667061.4,48.136,0.004862
4432,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-06,9947.806,9942.36,9911.824,10183.762,10149.065,1453473879.0,21154384450.5,201.259,0.020231
4433,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-07,10149.065,10229.043,9973.55,10318.66,10108.938,1627654142.0,25097428918.9,-40.127,-0.003954
4434,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-08,10108.938,10014.253,9907.177,10252.219,10183.056,1505866509.0,22267145390.7,74.118,0.007332
4435,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-11,10183.056,10248.519,9865.224,10347.738,9868.79,1676201607.0,24033566410.8,-314.266,-0.030862
4436,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-12,9868.79,9774.799,9764.842,10179.15,10179.15,1256874195.0,17345293799.1,310.36,0.031449
4437,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-13,10179.15,10206.786,10172.622,10331.502,10294.374,1530067127.0,21980778718.8,115.224,0.01132
4438,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-14,10294.374,10179.506,10087.726,10283.829,10252.148,1111633912.0,16623946688.0,-42.226,-0.004102
4439,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-15,10252.148,10276.549,10164.921,10357.0,10273.229,861566451.0,13050790100.9,21.081,0.002056
4440,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-18,10273.229,10211.02,10023.649,10339.019,10314.044,1010915899.0,14551623447.9,40.815,0.003973
4441,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-19,10314.044,10413.284,10359.628,10465.745,10424.356,1401080698.0,21096238411.2,110.312,0.010695
4442,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-20,10424.356,10453.395,10369.139,10497.174,10369.139,1187404119.0,18930146921.5,-55.217,-0.005297
4443,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-21,10369.139,10302.027,10048.347,10342.768,10108.857,1040846991.0,16437712727.4,-260.282,-0.025102
4444,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-22,10108.857,10049.304,9976.925,10158.52,10072.634,852823659.0,12598994082.4,-36.223,-0.003583
4445,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-25,10072.634,9861.365,9824.62,10215.138,10182.159,1186354383.0,19487742878.7,109.525,0.010874
4446,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-26,10182.159,10176.643,10006.483,10207.889,10022.298,1002636732.0,16210336583.5,-159.861,-0.0157
4447,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-05-27,10022.298,10097.467,10002.753,10165.426,10127.92,852339242.0,12827965008.9,105.622,0.010539
4448,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-06-01,10127.92,10267.737,10267.737,10458.783,10421.345,1248878035.0,20036332362.6,293.425,0.028972
4449,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,2009-06-02,10421.345,10508.583,10439.563,10566.109,10484.328,1270098014.0,20474711532.9,62.983,0.006044
