,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
1249,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-20,676.19,671.8,668.63,677.11,674.74,82851300,525895577.0,-1.45,-0.002144
1250,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-21,674.74,675.18,675.18,678.88,678.42,117392800,476131195.0,3.68,0.005454
1251,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-22,678.42,678.64,662.86,679.34,663.32,91495500,555567901.0,-15.1,-0.022258
1252,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-23,663.32,662.61,657.64,664.86,658.37,101738700,605079953.0,-4.95,-0.007462
1253,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-24,658.37,656.96,654.09,662.05,659.37,76356300,465923534.0,1.0,0.001519
1254,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-27,659.37,658.08,644.56,658.32,645.03,85662000,489130181.0,-14.34,-0.021748
1255,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-28,645.03,643.73,638.31,652.57,652.57,95965500,536754066.0,7.54,0.011689
1256,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-29,652.57,652.1,640.55,652.1,641.59,73242800,408523090.0,-10.98,-0.016826
1257,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-11-30,641.59,639.51,632.03,652.62,641.14,92361600,518316003.0,-0.45,-0.000701
1258,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-01,641.14,631.55,624.93,639.49,633.81,92195100,461737037.0,-7.33,-0.011433
1259,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-04,633.81,632.72,632.24,635.73,634.92,41221800,215101223.0,1.11,0.001751
1260,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-05,634.92,636.43,635.59,638.76,637.22,46021200,224791362.0,2.3,0.003623
1261,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-06,637.22,637.3,627.85,637.32,628.43,64182100,402153353.0,-8.79,-0.013794
1262,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-07,628.43,628.63,627.06,632.37,631.84,50083200,299362103.0,3.41,0.005426
1263,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-08,631.84,631.95,631.84,643.36,636.78,145822100,887022201.0,4.94,0.007818
1264,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-11,636.78,636.82,618.08,639.29,619.26,113772900,717117646.0,-17.52,-0.027513
1265,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-12,619.26,616.35,605.09,633.93,629.45,147649300,928942146.0,10.19,0.016455
1266,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-13,629.45,629.84,613.19,631.02,613.8,143350600,947332365.0,-15.65,-0.024863
1267,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-14,613.8,613.07,611.49,617.86,614.75,76643700,482373464.0,0.95,0.001548
1268,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-15,614.75,612.6,601.02,612.61,603.89,99369600,542725813.0,-10.86,-0.017666
1269,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-18,603.89,600.65,591.51,600.65,592.14,80970000,439261230.0,-11.75,-0.019457
1270,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-19,592.14,592.72,590.9,596.35,592.06,63900300,358184467.0,-0.08,-0.000135
1271,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-20,592.06,593.51,593.51,601.1,601.04,66590100,346795719.0,8.98,0.015167
1272,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-21,601.04,601.91,597.23,606.69,597.43,95768000,500465368.0,-3.61,-0.006006
1273,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-22,597.43,596.26,591.37,599.71,594.24,69686700,353630511.0,-3.19,-0.00534
1274,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-25,594.24,590.76,579.26,590.76,580.03,70979200,370453381.0,-14.21,-0.023913
1275,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-26,580.03,578.79,571.43,580.38,572.22,54895200,280809765.0,-7.81,-0.013465
1276,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-27,572.22,571.68,562.33,573.87,570.4,80912300,391947074.0,-1.82,-0.003181
1277,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-28,570.4,568.77,555.66,569.19,556.82,80937200,406985700.0,-13.58,-0.023808
1278,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1995-12-29,556.82,555.74,552.84,561.61,555.29,82233700,394660810.0,-1.53,-0.002748
1279,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-02,555.29,550.26,537.38,550.26,537.87,48247800,223117088.0,-17.42,-0.031371
1280,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-03,537.87,535.23,530.79,542.74,542.42,55619200,252573801.0,4.55,0.008459
1281,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-04,542.42,541.94,539.76,558.94,558.76,110591300,451487891.0,16.34,0.030124
1282,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-05,558.76,559.03,536.12,561.36,536.37,138637100,597184653.0,-22.39,-0.040071
1283,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-08,536.37,533.33,527.91,540.04,539.17,69620700,287291304.0,2.8,0.00522
1284,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-09,539.17,541.35,540.99,559.64,558.62,189474200,803436601.0,19.45,0.036074
1285,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-10,558.62,552.3,540.59,552.31,547.62,153153500,652606197.0,-11.0,-0.019691
1286,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-11,547.62,547.46,543.12,552.56,545.64,115774400,496816149.0,-1.98,-0.003616
1287,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-12,545.64,545.23,541.67,549.76,547.11,96742900,421599851.0,1.47,0.002694
1288,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-15,547.11,545.05,543.83,551.91,551.04,91936100,423648768.0,3.93,0.007183
1289,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-16,551.04,551.82,545.49,554.9,547.76,85291100,362896438.0,-3.28,-0.005952
1290,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-17,547.76,546.21,535.24,548.57,537.31,98115300,409780937.0,-10.45,-0.019078
1291,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-18,537.31,533.38,517.3,533.41,517.63,126754900,559187828.0,-19.68,-0.036627
1292,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-19,517.63,515.0,512.83,523.59,523.51,86391200,382324423.0,5.88,0.011359
1293,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-22,523.51,520.95,514.16,521.0,516.46,68262400,309450794.0,-7.05,-0.013467
1294,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-23,516.46,515.48,515.48,522.41,519.6,55634000,251084179.0,3.14,0.00608
1295,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-24,519.6,519.94,519.94,524.33,522.63,77997700,344156037.0,3.03,0.005831
1296,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-25,522.63,523.75,520.74,538.96,521.37,230732000,941892194.0,-1.26,-0.002411
1297,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-26,521.37,516.44,515.37,527.07,525.57,96733000,399410633.0,4.2,0.008056
1298,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-29,525.57,526.2,525.49,530.17,529.14,109830000,485379491.0,3.57,0.006793
1299,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-30,529.14,531.3,525.6,532.65,532.57,115375600,528944209.0,3.43,0.006482
1300,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-01-31,532.57,531.46,530.12,538.11,537.35,196473200,820317358.0,4.78,0.008975
1301,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-01,537.35,536.24,532.61,537.17,536.68,96221700,446982826.0,-0.67,-0.001247
1302,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-02,536.68,535.12,528.57,536.04,536.04,99307000,487401950.0,-0.64,-0.001193
1303,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-05,536.04,537.23,522.48,537.27,522.85,122087600,680048928.0,-13.19,-0.024606
1304,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-06,522.85,520.08,518.18,522.67,520.69,77620400,399122662.0,-2.16,-0.004131
1305,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-07,520.69,520.37,519.65,524.72,524.3,67355500,336764871.0,3.61,0.006933
1306,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-08,524.3,523.74,521.13,524.65,521.86,37869400,188936760.0,-2.44,-0.004654
1307,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-09,521.86,522.0,521.11,525.43,525.41,32965800,153374043.0,3.55,0.006803
1308,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-12,525.41,523.57,523.57,524.06,523.85,36464200,180683454.0,-1.56,-0.002969
1309,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-13,523.85,525.14,524.96,530.75,529.58,47176200,213136669.0,5.73,0.010938
1310,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-14,529.58,530.09,528.71,534.18,529.25,49788200,227457608.0,-0.33,-0.000623
1311,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-15,529.25,529.32,528.5,538.35,536.98,83097900,394265513.0,7.73,0.014606
1312,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-02-16,536.98,537.13,537.13,553.83,552.94,187061000,929203675.0,15.96,0.029722
1313,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-04,552.94,583.38,572.91,601.98,601.98,448092300,2381797501.0,49.04,0.08869
1314,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-05,601.98,600.46,582.73,606.51,587.06,428967200,2200693397.0,-14.92,-0.024785
1315,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-06,587.06,582.37,558.69,583.33,559.7,251425700,1265822588.0,-27.36,-0.046605
1316,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-07,559.7,558.12,558.04,569.33,569.33,114842000,586832891.0,9.63,0.017206
1317,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-08,569.33,566.89,559.18,574.78,573.13,133441200,765905150.0,3.8,0.006675
1318,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-11,573.13,574.19,565.53,575.47,568.12,115724600,633143039.0,-5.01,-0.008741
1319,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-12,568.12,566.3,556.41,566.3,563.88,116622500,631255982.0,-4.24,-0.007463
1320,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-13,563.88,562.77,561.03,566.13,563.2,66170200,340816175.0,-0.68,-0.001206
1321,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-14,563.2,562.98,561.5,564.73,562.3,59266700,316831594.0,-0.9,-0.001598
1322,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-15,562.3,561.44,557.54,563.5,562.39,59779500,308015193.0,0.09,0.00016
1323,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-18,562.39,561.81,561.09,568.02,567.87,98070400,529025666.0,5.48,0.009744
1324,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-19,567.87,568.14,565.34,571.13,566.55,76332200,412310676.0,-1.32,-0.002324
1325,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-20,566.55,566.28,566.24,570.48,569.67,80307100,446453678.0,3.12,0.005507
1326,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-21,569.67,570.22,569.31,574.01,569.76,111847900,594341066.0,0.09,0.000158
1327,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-22,569.76,569.51,566.52,571.33,570.18,88493500,464683165.0,0.42,0.000737
1328,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-25,570.18,570.77,569.37,572.75,570.24,96236100,552893116.0,0.06,0.000105
1329,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-26,570.24,570.25,562.97,570.74,563.52,89045500,467403208.0,-6.72,-0.011785
1330,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-27,563.52,562.73,557.32,562.98,562.35,68452200,369351147.0,-1.17,-0.002076
1331,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-28,562.35,562.31,553.89,562.44,554.04,106069700,578857474.0,-8.31,-0.014777
1332,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-03-29,554.04,553.8,549.71,557.35,556.39,108585600,461200409.0,2.35,0.004242
1333,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-01,556.39,566.21,561.95,573.95,566.19,137165400,820544749.0,9.8,0.017614
1334,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-02,566.19,564.94,556.91,564.99,557.21,67606800,358805961.0,-8.98,-0.01586
1335,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-03,557.21,557.56,556.23,562.28,560.98,48423900,258397118.0,3.77,0.006766
1336,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-04,560.98,561.19,559.82,564.47,563.19,53691000,305107189.0,2.21,0.00394
1337,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-05,563.19,563.67,563.67,584.18,582.53,115715900,709539472.0,19.34,0.03434
1338,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-08,582.53,583.63,578.32,587.6,581.38,189963000,1215845221.0,-1.15,-0.001974
1339,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-09,581.38,580.63,576.61,580.94,578.07,85930500,502418953.0,-3.31,-0.005693
1340,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-10,578.07,578.37,577.73,582.3,579.82,100459600,608286067.0,1.75,0.003027
1341,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-11,579.82,579.51,576.99,583.38,583.38,99855400,611694968.0,3.56,0.00614
1342,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-12,583.38,584.39,584.39,593.73,586.96,154845800,963649923.0,3.58,0.006137
1343,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-15,586.96,585.95,583.32,587.92,584.67,82784900,485692317.0,-2.29,-0.003901
1344,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-16,584.67,584.27,584.22,591.42,590.85,135067200,723479892.0,6.18,0.01057
1345,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-17,590.85,594.15,591.89,597.77,593.38,174049200,981171005.0,2.53,0.004282
1346,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-18,593.38,592.81,589.8,600.28,600.28,165678900,948629128.0,6.9,0.011628
1347,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-19,600.28,602.15,602.15,618.27,618.12,412333900,2443462776.0,17.84,0.029719
1348,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-22,618.12,624.93,613.94,627.65,613.97,531217400,3500454617.0,-4.15,-0.006714
1349,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-23,613.97,611.37,609.89,623.77,623.77,288155500,1789477195.0,9.8,0.015962
1350,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-24,623.77,633.8,633.8,664.65,664.65,718455300,4445490145.0,40.88,0.065537
1351,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-25,664.65,674.47,650.82,686.38,652.67,668921300,4503472432.0,-11.98,-0.018025
1352,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-26,652.67,660.14,660.14,714.56,707.61,1007137600,6973551161.0,54.94,0.084177
1353,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-29,707.61,722.57,710.0,739.29,738.62,878022200,6372420040.0,31.01,0.043824
1354,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-04-30,738.62,728.39,679.45,738.5,681.16,723560400,5051592869.0,-57.46,-0.077794
1355,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-02,681.16,715.97,652.76,721.66,654.43,517900100,3547683707.0,-26.73,-0.039242
1356,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-03,654.43,654.43,645.01,660.27,650.04,296082700,2002063190.0,-4.39,-0.006708
1357,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-06,650.04,648.23,648.23,672.85,671.28,576648900,2988111559.0,21.24,0.032675
1358,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-07,671.28,677.44,660.02,682.62,661.16,493371500,2700472797.0,-10.12,-0.015076
1359,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-08,661.16,659.7,653.12,666.86,661.27,311917000,1796040026.0,0.11,0.000166
1360,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-09,661.27,659.4,654.82,669.8,656.9,267248100,1703690638.0,-4.37,-0.006608
1361,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-10,656.9,656.33,648.0,661.47,661.47,222507400,1300218840.0,4.57,0.006957
1362,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-13,661.47,665.5,663.69,672.76,666.11,383160500,1861909147.0,4.64,0.007015
1363,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-14,666.11,668.58,663.35,672.44,665.42,281169900,1553447745.0,-0.69,-0.001036
1364,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-15,665.42,665.76,664.99,682.05,682.05,278265100,1592160151.0,16.63,0.024992
1365,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-16,682.05,687.52,682.28,698.37,683.08,588904700,3373162260.0,1.03,0.00151
1366,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-17,683.08,685.21,682.41,712.05,711.93,432081000,2741274088.0,28.85,0.042235
1367,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-20,711.93,719.19,699.37,725.16,703.08,662809800,4256524586.0,-8.85,-0.012431
1368,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-21,703.08,701.96,660.93,707.06,661.85,471554900,2705860929.0,-41.23,-0.058642
1369,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-22,661.85,658.15,657.43,672.61,668.62,366383700,1955460682.0,6.77,0.010229
1370,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-23,668.62,668.7,641.57,670.25,642.67,329240100,1589859391.0,-25.95,-0.038811
1371,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-24,642.67,638.76,630.42,644.92,639.8,251911000,1348868844.0,-2.87,-0.004466
1372,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-27,639.8,639.51,635.02,642.11,637.96,120722300,648720829.0,-1.84,-0.002876
1373,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-28,637.96,638.57,638.18,647.06,646.91,193418800,1088101845.0,8.95,0.014029
1374,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-29,646.91,648.55,646.84,652.28,650.56,141789900,832489072.0,3.65,0.005642
1375,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-30,650.56,650.61,634.02,650.9,636.36,168118300,990229032.0,-14.2,-0.021827
1376,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-05-31,636.36,633.92,632.22,653.22,643.65,241609900,1744608965.0,7.29,0.011456
1377,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-03,643.65,643.96,636.46,652.52,641.09,323304400,2203152646.0,-2.56,-0.003977
1378,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-04,641.09,642.06,642.0,656.59,651.51,318367500,2173408163.0,10.42,0.016254
1379,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-05,651.51,654.78,654.04,696.97,696.97,599126300,4204963491.0,45.46,0.069776
1380,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-06,696.97,703.03,691.49,715.58,702.64,777663300,5499041302.0,5.67,0.008135
1381,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-07,702.64,720.44,716.54,739.44,727.34,1069187000,7488490455.0,24.7,0.035153
1382,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-10,727.34,740.11,736.99,764.63,764.39,1064045100,7040144106.0,37.05,0.050939
1383,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-11,764.39,765.33,742.4,765.35,752.26,770569800,5243102771.0,-12.13,-0.015869
1384,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-12,752.26,761.39,751.34,774.01,755.77,805835100,6013692498.0,3.51,0.004666
1385,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-13,755.77,758.22,745.53,769.3,768.68,692963900,4789505209.0,12.91,0.017082
1386,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-14,768.68,781.98,772.39,790.32,777.28,1017219300,6797088400.0,8.6,0.011188
1387,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-17,777.28,779.71,750.04,780.35,752.0,602104200,3834445089.0,-25.28,-0.032524
1388,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-18,752.0,749.3,748.56,793.6,793.56,539872900,4415297985.0,41.56,0.055266
1389,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-19,793.56,801.1,787.37,814.2,796.91,734585600,6123600102.0,3.35,0.004221
1390,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-20,796.91,788.92,783.47,802.61,793.59,397506400,3413843574.0,-3.32,-0.004166
1391,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-21,793.59,797.9,793.42,806.1,796.11,377321300,3245192978.0,2.52,0.003175
1392,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-24,796.11,797.87,789.09,799.03,793.34,339144200,2662725363.0,-2.77,-0.003479
1393,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-25,793.34,764.66,762.13,788.69,780.65,366814800,2914024679.0,-12.69,-0.015996
1394,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-26,780.65,782.15,782.15,802.04,801.46,389447400,3212049871.0,20.81,0.026657
1395,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-27,801.46,811.51,801.74,819.84,806.46,573174400,4982846464.0,5.0,0.006239
1396,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-06-28,806.46,809.6,798.04,811.88,804.25,436406200,3788350590.0,-2.21,-0.00274
1397,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-01,804.25,800.91,755.32,801.05,761.12,602765200,4818157201.0,-43.13,-0.053628
1398,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-02,761.12,758.47,753.64,766.07,759.71,361340700,3182836684.0,-1.41,-0.001853
1399,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-03,759.71,767.11,766.43,786.16,786.13,543638900,5252680785.0,26.42,0.034776
1400,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-04,786.13,790.28,774.07,794.85,785.43,618188500,5794688027.0,-0.7,-0.00089
1401,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-05,785.43,788.1,783.86,797.15,785.38,713511700,5390738156.0,-0.05,-6.4e-05
1402,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-08,785.38,794.13,790.09,807.89,807.34,727434700,6439040833.0,21.96,0.027961
1403,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-09,807.34,815.02,807.43,822.51,817.61,767306400,6442554766.0,10.27,0.012721
1404,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-10,817.61,821.1,809.35,825.39,820.05,657426200,5225605448.0,2.44,0.002984
1405,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-11,820.05,822.18,790.57,822.39,792.07,539523000,4369669594.0,-27.98,-0.03412
1406,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-12,792.07,784.26,778.87,796.41,796.41,380190500,3300324053.0,4.34,0.005479
1407,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-15,796.41,794.88,780.15,796.25,789.16,366584000,3070761821.0,-7.25,-0.009103
1408,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-16,789.16,796.76,793.69,823.77,823.08,568110200,4628994297.0,33.92,0.042982
1409,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-17,823.08,830.65,808.5,841.41,808.99,719264700,5047189266.0,-14.09,-0.017119
1410,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-18,808.99,808.09,808.09,819.56,818.04,381463500,2761649199.0,9.05,0.011187
1411,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-19,818.04,824.01,820.66,857.08,856.93,860225700,6130802982.0,38.89,0.04754
1412,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-22,856.93,871.48,870.22,887.07,884.94,1082827000,7864698349.0,28.01,0.032686
1413,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-23,884.94,888.92,864.51,889.41,871.47,684744700,5133593066.0,-13.47,-0.015221
1414,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-24,871.47,874.97,874.97,894.73,887.6,776747000,5857347429.0,16.13,0.018509
1415,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-25,887.6,887.25,867.09,894.21,868.16,822469000,5751411413.0,-19.44,-0.021902
1416,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-26,868.16,868.28,840.21,872.27,845.12,653036400,5100398737.0,-23.04,-0.026539
1417,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-29,845.12,846.19,837.2,855.5,855.42,416855800,3159293837.0,10.3,0.012188
1418,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-30,855.42,861.72,834.87,865.5,836.93,409372700,3169679696.0,-18.49,-0.021615
1419,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-07-31,836.93,836.67,820.85,841.72,822.48,356860200,2647605614.0,-14.45,-0.017265
1420,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-08-01,822.48,823.17,814.89,843.01,835.11,371330400,2784708676.0,12.63,0.015356
1421,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-08-02,835.11,842.4,828.66,850.59,838.88,391827200,3182119393.0,3.77,0.004514
1422,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-08-05,838.88,846.03,838.6,853.2,853.19,325265800,2427681328.0,14.31,0.017058
1423,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1996-08-06,853.19,854.78,848.36,862.43,862.22,376433100,2994729690.0,9.03,0.010584
