,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,negMarketValue,dealAmount,turnoverRate,accumAdjFactor,turnoverValue,marketValue,isOpen
2040,600519.XSHG,600519,贵州茅台,XSHG,2010-05-13,84.991,133.18,85.023,86.599,85.023,86.069,3600294,1.27290306e+11,,0.0029,0.6381649375,365164000,127290306000,1
2041,600519.XSHG,600519,贵州茅台,XSHG,2010-05-14,86.069,134.87,86.076,86.861,85.514,86.12,2412592,1.2736581e+11,,0.0019,0.6381649375,245038800,127365810000,1
2042,600519.XSHG,600519,贵州茅台,XSHG,2010-05-17,86.12,134.95,85.961,85.961,82.706,82.834,2348362,1.2250524e+11,,0.0019,0.6381649375,231880080,122505240000,1
2043,600519.XSHG,600519,贵州茅台,XSHG,2010-05-18,82.834,129.8,82.961,83.58,80.524,83.032,3465587,1.22797818e+11,,0.0028,0.6381649375,334232096,122797818000,1
2044,600519.XSHG,600519,贵州茅台,XSHG,2010-05-19,83.032,130.11,83.281,83.727,81.698,82.853,1437343,1.22533554e+11,,0.0011,0.6381649375,140244496,122533554000,1
2045,600519.XSHG,600519,贵州茅台,XSHG,2010-05-20,82.853,129.83,82.61,85.087,82.33,83.906,3026754,1.24090824e+11,,0.0024,0.6381649375,300553536,124090824000,1
2046,600519.XSHG,600519,贵州茅台,XSHG,2010-05-21,83.906,131.48,82.579,85.897,81.985,85.648,3639138,1.26667398e+11,,0.0029,0.6381649375,362007808,126667398000,1
2047,600519.XSHG,600519,贵州茅台,XSHG,2010-05-24,85.648,134.21,86.146,87.11,85.706,86.771,3964180,1.28328486e+11,,0.0032,0.6381649375,404173632,128328486000,1
2048,600519.XSHG,600519,贵州茅台,XSHG,2010-05-25,86.771,135.97,86.535,86.535,83.44,83.759,2934957,1.2387375e+11,,0.0023,0.6381649375,292444448,123873750000,1
2049,600519.XSHG,600519,贵州茅台,XSHG,2010-05-26,83.759,131.25,83.919,84.659,83.064,84.199,1467469,1.24524972e+11,,0.0012,0.6381649375,145156080,124524972000,1
2050,600519.XSHG,600519,贵州茅台,XSHG,2010-05-31,84.199,131.94,85.195,86.293,84.161,84.161,3134489,1.24468344e+11,,0.0025,0.6381649375,314717152,124468344000,1
2051,600519.XSHG,600519,贵州茅台,XSHG,2010-06-01,84.161,131.88,84.078,85.169,83.281,84.64,3131253,1.25176194e+11,,0.0025,0.6381649375,311393504,125176194000,1
2052,600519.XSHG,600519,贵州茅台,XSHG,2010-06-02,84.64,132.63,84.595,85.769,84.014,85.616,2913484,1.26620208e+11,,0.0023,0.6381649375,291694848,126620208000,1
2053,600519.XSHG,600519,贵州茅台,XSHG,2010-06-03,85.616,134.16,86.146,87.11,85.131,86.171,3320768,1.27441314e+11,,0.0026,0.6381649375,338070624,127441314000,1
2054,600519.XSHG,600519,贵州茅台,XSHG,2010-06-04,86.171,135.03,86.108,88.322,85.648,88.143,3997849,1.30357656e+11,,0.0032,0.6381649375,410658464,130357656000,1
2055,600519.XSHG,600519,贵州茅台,XSHG,2010-06-07,88.143,138.12,87.429,90.792,86.79,90.02,5074447,1.33132428e+11,,0.004,0.6381649375,535882240,133132428000,1
2056,600519.XSHG,600519,贵州茅台,XSHG,2010-06-08,90.02,141.06,90.02,90.543,88.705,89.42,1915945,1.32245256e+11,,0.0015,0.6381649375,202331408,132245256000,1
2057,600519.XSHG,600519,贵州茅台,XSHG,2010-06-09,89.42,140.12,89.483,91.002,89.394,90.249,2402978,1.33472196e+11,,0.0019,0.6381649375,255194304,133472196000,1
2058,600519.XSHG,600519,贵州茅台,XSHG,2010-06-10,90.249,141.42,90.237,91.002,89.681,90.205,1568087,1.3340613e+11,,0.0012,0.6381649375,166835008,133406130000,1
2059,600519.XSHG,600519,贵州茅台,XSHG,2010-06-11,90.205,141.35,90.345,90.939,88.424,88.52,2605133,1.30914498e+11,,0.0021,0.6381649375,274933792,130914498000,1
2060,600519.XSHG,600519,贵州茅台,XSHG,2010-06-17,88.52,138.71,88.833,89.018,86.988,87.097,1666906,1.28809824e+11,,0.0013,0.6381649375,172316224,128809824000,1
2061,600519.XSHG,600519,贵州茅台,XSHG,2010-06-18,87.097,136.48,86.797,87.301,83.606,84.404,2675615,1.24826988e+11,,0.0021,0.6381649375,270316832,124826988000,1
2062,600519.XSHG,600519,贵州茅台,XSHG,2010-06-21,84.404,132.26,84.493,85.833,83.727,85.795,2522779,1.26884472e+11,,0.002,0.6381649375,251513440,126884472000,1
2063,600519.XSHG,600519,贵州茅台,XSHG,2010-06-22,85.795,134.44,85.042,85.476,83.855,84.359,2765698,1.24760922e+11,,0.0022,0.6381649375,275184096,124760922000,1
2064,600519.XSHG,600519,贵州茅台,XSHG,2010-06-23,84.359,132.19,84.238,84.799,83.868,84.046,1705378,1.2429846e+11,,0.0014,0.6381649375,169174736,124298460000,1
2065,600519.XSHG,600519,贵州茅台,XSHG,2010-06-24,84.046,131.7,84.18,84.538,82.757,82.942,3240190,1.22665686e+11,,0.0026,0.6381649375,317936256,122665686000,1
2066,600519.XSHG,600519,贵州茅台,XSHG,2010-06-25,82.942,129.97,82.834,83.6,82.215,83.293,2530411,1.23184776e+11,,0.002,0.6381649375,246313344,123184776000,1
2067,600519.XSHG,600519,贵州茅台,XSHG,2010-06-28,83.293,130.52,83.089,83.102,81.564,81.691,1972140,1.20815838e+11,,0.0016,0.6381649375,190660624,120815838000,1
2068,600519.XSHG,600519,贵州茅台,XSHG,2010-06-29,81.691,128.01,82.011,82.572,80.096,80.581,3697872,1.19173626e+11,,0.0029,0.6381649375,354061600,119173626000,1
2069,600519.XSHG,600519,贵州茅台,XSHG,2010-06-30,80.581,126.27,80.409,81.366,80.185,81.277,2372390,1.20202368e+11,,0.0019,0.6381649375,225134752,120202368000,1
2070,600519.XSHG,600519,贵州茅台,XSHG,2010-07-01,81.277,127.36,81.589,81.589,80.728,81.06,991554,1.19881476e+11,,0.0008,0.6381649375,94688256,119881476000,1
2071,600519.XSHG,600519,贵州茅台,XSHG,2010-07-02,81.06,127.02,80.76,82.387,80.76,81.481,2189854,1.20504384e+11,,0.0017,0.6381649375,209978240,120504384000,1
2072,600519.XSHG,600519,贵州茅台,XSHG,2010-07-05,81.481,127.68,81.481,81.674,80.231,81.036,1868822,1.18739478e+11,,0.0015,0.6441178322,176428080,118739478000,1
2073,600519.XSHG,600519,贵州茅台,XSHG,2010-07-06,81.036,125.81,81.094,82.55,80.515,82.189,2037286,1.2042888e+11,,0.0016,0.6441178322,195146896,120428880000,1
2074,600519.XSHG,600519,贵州茅台,XSHG,2010-07-07,82.189,127.6,82.189,82.769,81.481,82.009,1169720,1.20164616e+11,,0.0009,0.6441178322,111689440,120164616000,1
2075,600519.XSHG,600519,贵州茅台,XSHG,2010-07-08,82.009,127.32,81.874,82.769,81.874,82.653,1133534,1.21108416e+11,,0.0009,0.6441178322,108893888,121108416000,1
2076,600519.XSHG,600519,贵州茅台,XSHG,2010-07-09,82.653,128.32,82.821,85.152,82.26,84.418,3644080,1.23694428e+11,,0.0029,0.6441178322,357390432,123694428000,1
2077,600519.XSHG,600519,贵州茅台,XSHG,2010-07-12,84.418,131.06,84.251,85.861,84.09,84.193,2373740,1.23364098e+11,,0.0019,0.6441178322,235347808,123364098000,1
2078,600519.XSHG,600519,贵州茅台,XSHG,2010-07-13,84.193,130.71,84.212,84.212,82.776,83.445,990146,1.2226929e+11,,0.0008,0.6441178322,96225624,122269290000,1
2079,600519.XSHG,600519,贵州茅台,XSHG,2010-07-14,83.445,129.55,83.349,84.482,83.111,83.89,1283438,1.22920512e+11,,0.001,0.6441178322,125763296,122920512000,1
2080,600519.XSHG,600519,贵州茅台,XSHG,2010-07-15,83.89,130.24,84.057,85.796,83.961,84.914,2506716,1.24421154e+11,,0.002,0.6441178322,248573680,124421154000,1
2081,600519.XSHG,600519,贵州茅台,XSHG,2010-07-16,84.914,131.83,84.315,86.531,84.109,86.189,4385580,1.26289878e+11,,0.0035,0.6441178322,438987872,126289878000,1
2082,600519.XSHG,600519,贵州茅台,XSHG,2010-07-19,86.189,133.81,85.7,87.729,85.61,87.471,2583780,1.2816804e+11,,0.0021,0.6441178322,261608080,128168040000,1
2083,600519.XSHG,600519,贵州茅台,XSHG,2010-07-20,87.471,135.8,87.587,88.431,86.75,87.929,3578552,1.28838138e+11,,0.0028,0.6441178322,366053248,128838138000,1
2084,600519.XSHG,600519,贵州茅台,XSHG,2010-07-21,87.929,136.51,87.929,90.434,87.929,88.811,3242718,1.30131144e+11,,0.0026,0.6441178322,338324512,130131144000,1
2085,600519.XSHG,600519,贵州茅台,XSHG,2010-07-22,88.811,137.88,89.404,89.404,88.115,88.862,2159103,1.30206648e+11,,0.0017,0.6441178322,223560512,130206648000,1
2086,600519.XSHG,600519,贵州茅台,XSHG,2010-07-23,88.862,137.96,89.004,90.833,89.004,90.634,5119825,1.32802098e+11,,0.0041,0.6441178322,539887870,132802098000,1
2087,600519.XSHG,600519,贵州茅台,XSHG,2010-07-26,90.634,140.71,90.634,91.967,90.338,90.795,2930451,1.33038048e+11,,0.0023,0.6441178322,311555744,133038048000,1
2088,600519.XSHG,600519,贵州茅台,XSHG,2010-07-27,90.795,140.96,90.241,91.581,90.241,91.465,3357985,1.340196e+11,,0.0027,0.6441178322,357546816,134019600000,1
2089,600519.XSHG,600519,贵州茅台,XSHG,2010-07-28,91.465,142.0,91.851,92.128,91.143,92.07,3692241,1.34906772e+11,,0.0029,0.6441178322,395352768,134906772000,1
2090,600519.XSHG,600519,贵州茅台,XSHG,2010-07-29,92.07,142.94,92.064,92.173,89.635,89.803,6039129,1.31584596e+11,,0.0048,0.6441178322,636454910,131584596000,1
2091,600519.XSHG,600519,贵州茅台,XSHG,2010-07-30,89.803,139.42,89.713,89.713,88.566,89.32,3918300,1.30876746e+11,,0.0031,0.6441178322,406203360,130876746000,1
2092,600519.XSHG,600519,贵州茅台,XSHG,2010-08-02,89.32,138.67,89.294,93.565,89.294,92.463,5718739,1.3548249e+11,,0.0046,0.6441178322,614400260,135482490000,1
2093,600519.XSHG,600519,贵州茅台,XSHG,2010-08-03,92.463,143.55,92.109,93.268,91.471,91.632,2338997,1.34264988e+11,,0.0019,0.6441178322,251858816,134264988000,1
2094,600519.XSHG,600519,贵州茅台,XSHG,2010-08-04,91.632,142.26,91.465,92.882,91.284,92.766,2309302,1.35926076e+11,,0.0018,0.6441178322,249201024,135926076000,1
2095,600519.XSHG,600519,贵州茅台,XSHG,2010-08-05,92.766,144.02,92.804,96.199,92.804,95.432,5585692,1.39833408e+11,,0.0044,0.6441178322,620781760,139833408000,1
2096,600519.XSHG,600519,贵州茅台,XSHG,2010-08-06,95.432,148.16,95.201,95.845,94.814,95.458,2906975,1.3987116e+11,,0.0023,0.6441178322,323918720,139871160000,1
2097,600519.XSHG,600519,贵州茅台,XSHG,2010-08-09,95.458,148.2,95.49,98.048,95.49,97.655,5151466,1.43089518e+11,,0.0041,0.6441178322,586147260,143089518000,1
2098,600519.XSHG,600519,贵州茅台,XSHG,2010-08-10,97.655,151.61,97.655,98.93,94.363,94.531,3825286,1.38512088e+11,,0.003,0.6441178322,427619904,138512088000,1
2099,600519.XSHG,600519,贵州茅台,XSHG,2010-08-11,94.531,146.76,94.041,95.974,94.041,95.233,2021873,1.3954083e+11,,0.0016,0.6441178322,224550912,139540830000,1
2100,600519.XSHG,600519,贵州茅台,XSHG,2010-08-12,95.233,147.85,95.201,97.841,94.176,95.922,4129543,1.40550696e+11,,0.0033,0.6441178322,463112768,140550696000,1
2101,600519.XSHG,600519,贵州茅台,XSHG,2010-08-13,95.922,148.92,95.896,97.558,95.536,96.869,2099731,1.41938082e+11,,0.0017,0.6441178322,236758800,141938082000,1
2102,600519.XSHG,600519,贵州茅台,XSHG,2010-08-16,96.869,150.39,96.882,98.737,96.882,98.486,3448681,1.4430702e+11,,0.0027,0.6441178322,395272896,144307020000,1
2103,600519.XSHG,600519,贵州茅台,XSHG,2010-08-17,98.486,152.9,98.421,100.643,98.228,99.896,4758002,1.46373942e+11,,0.0038,0.6441178322,554777090,146373942000,1
2104,600519.XSHG,600519,贵州茅台,XSHG,2010-08-18,99.896,155.09,99.825,100.753,98.099,98.447,4016130,1.44250392e+11,,0.0032,0.6441178322,464752256,144250392000,1
2105,600519.XSHG,600519,贵州茅台,XSHG,2010-08-19,98.447,152.84,98.473,99.13,96.94,97.429,4716683,1.42759188e+11,,0.0038,0.6441178322,536485056,142759188000,1
2106,600519.XSHG,600519,贵州茅台,XSHG,2010-08-20,97.429,151.26,97.384,97.384,95.639,95.903,2774016,1.40522382e+11,,0.0022,0.6441178322,311220160,140522382000,1
2107,600519.XSHG,600519,贵州茅台,XSHG,2010-08-23,95.903,148.89,95.49,97.197,95.329,97.081,1758907,1.42249536e+11,,0.0014,0.6441178322,197952512,142249536000,1
2108,600519.XSHG,600519,贵州茅台,XSHG,2010-08-24,97.081,150.72,96.824,98.544,96.038,97.532,1442571,1.42910196e+11,,0.0011,0.6441178322,164253360,142910196000,1
2109,600519.XSHG,600519,贵州茅台,XSHG,2010-08-25,97.532,151.42,96.94,97.854,96.379,96.482,2197199,1.41371802e+11,,0.0017,0.6441178322,249067216,141371802000,1
2110,600519.XSHG,600519,贵州茅台,XSHG,2010-08-26,96.482,149.79,96.553,96.972,95.651,96.856,1628151,1.41919206e+11,,0.0013,0.6441178322,183116480,141919206000,1
2111,600519.XSHG,600519,贵州茅台,XSHG,2010-08-27,96.856,150.37,96.618,97.41,96.102,97.3,1171199,1.42570428e+11,,0.0009,0.6441178322,132580368,142570428000,1
2112,600519.XSHG,600519,贵州茅台,XSHG,2010-08-30,97.3,151.06,97.7,103.059,97.7,102.943,7158708,1.50838116e+11,,0.0057,0.6441178322,849497660,150838116000,1
2113,600519.XSHG,600519,贵州茅台,XSHG,2010-08-31,102.943,159.82,102.112,103.697,101.693,102.563,4179336,1.50281274e+11,,0.0033,0.6441178322,501261376,150281274000,1
