date,open,high,low,close,volume
2003-06-11,1540.72,1566.9,1540.7,1565.84,15511866
2003-06-12,1566.92,1569.13,1556.53,1562.11,9547458
2003-06-13,1562.61,1572.41,1560.3,1566.77,11378883
2003-06-16,1568.19,1569.55,1555.37,1559.7,9221960
2003-06-17,1559.12,1564.94,1552.43,1557.17,9952659
2003-06-18,1556.89,1565.92,1552.83,1553.88,13207889
2003-06-19,1554.02,1557.38,1530.38,1538.75,14504294
2003-06-20,1537.5,1542.42,1528.3,1529.47,9253283
2003-06-23,1524.58,1524.91,1509.43,1511.37,9121908
2003-06-24,1509.11,1515.84,1504.72,1512.43,7554533
2003-06-25,1512.49,1515.92,1498.96,1502.08,9119553
2003-06-26,1500.34,1517.21,1486.08,1515.38,12574490
2003-06-27,1516.81,1516.87,1494.44,1497.05,10259070
2003-06-30,1493.69,1500.97,1483.69,1486.02,11418299
2003-07-01,1485.52,1502.57,1482.82,1484.7,8359717
2003-07-02,1485.44,1499.97,1477.87,1499.68,7941319
2003-07-03,1501.9,1507.71,1497.74,1504.44,7366238
2003-07-04,1504.6,1510.17,1497.46,1502.35,7297746
2003-07-07,1500.85,1503.81,1490.97,1501.48,7110300
2003-07-08,1501.62,1513.55,1500.98,1512.02,7483613
2003-07-09,1512.34,1513.28,1499.34,1503.31,6284420
2003-07-10,1503.51,1532.19,1501.71,1531.93,15221356
2003-07-11,1532.64,1535.97,1523.24,1528.85,9795392
2003-07-14,1528.39,1529.33,1519.12,1521.41,6951944
2003-07-15,1521.56,1531.0,1516.89,1525.44,8770402
2003-07-16,1525.5,1529.82,1520.41,1529.49,9458006
2003-07-17,1529.97,1540.19,1529.36,1539.36,15231598
2003-07-18,1539.05,1539.06,1506.49,1507.16,13638491
2003-07-21,1501.39,1504.71,1483.57,1495.88,12215025
2003-07-22,1499.89,1510.31,1485.46,1498.48,10213118
2003-07-23,1499.31,1505.31,1491.66,1502.15,7877962
2003-07-24,1503.06,1503.38,1491.2,1493.45,7130576
2003-07-25,1494.58,1502.64,1471.29,1477.65,15628453
2003-07-28,1474.74,1474.74,1464.87,1470.39,7248409
2003-07-29,1470.39,1480.58,1469.93,1477.3,6097542
2003-07-30,1477.41,1483.07,1468.82,1479.65,7373850
2003-07-31,1480.01,1482.6,1474.14,1476.74,6234450
2003-08-01,1476.47,1478.36,1464.98,1476.97,6974270
2003-08-04,1476.82,1494.42,1471.89,1494.37,8325095
2003-08-05,1494.49,1497.01,1488.97,1494.31,6248160
2003-08-06,1493.03,1493.39,1482.68,1486.25,6170086
2003-08-07,1485.74,1497.1,1485.06,1487.37,6214445
2003-08-08,1487.17,1487.41,1468.44,1471.27,7786446
2003-08-11,1469.26,1474.72,1462.72,1474.41,5113104
2003-08-12,1473.99,1484.59,1472.39,1479.28,4651339
2003-08-13,1479.67,1481.12,1465.06,1465.83,5384685
2003-08-14,1464.38,1475.02,1451.61,1455.9,7751326
2003-08-15,1454.68,1457.63,1447.11,1450.2,7380294
2003-08-18,1449.67,1451.67,1442.48,1445.09,5706707
2003-08-19,1444.66,1453.45,1444.23,1449.71,5174717
2003-08-20,1449.5,1450.47,1432.75,1441.66,6302306
2003-08-21,1441.78,1442.86,1434.31,1441.09,6357186
2003-08-22,1438.79,1446.28,1436.9,1438.88,5655785
2003-08-25,1434.21,1434.21,1419.26,1422.18,6247526
2003-08-26,1420.85,1428.41,1417.83,1425.21,5719069
2003-08-27,1425.14,1432.35,1420.35,1425.36,5185861
2003-08-28,1425.73,1428.35,1414.88,1415.69,5252151
2003-08-29,1414.41,1422.35,1406.68,1421.98,6255922
2003-09-01,1423.35,1450.04,1420.12,1449.82,9787720
2003-09-02,1450.51,1456.55,1442.01,1446.51,9618677
2003-09-03,1446.28,1451.22,1438.69,1447.85,7934245
2003-09-04,1447.77,1453.43,1443.38,1447.42,7756322
2003-09-05,1446.94,1446.97,1424.17,1431.53,8797560
2003-09-08,1429.46,1429.56,1421.14,1425.73,6572019
2003-09-09,1424.69,1429.71,1414.88,1420.07,6869803
2003-09-10,1419.52,1424.77,1415.72,1423.18,5805676
2003-09-11,1422.9,1429.56,1421.82,1423.96,4983347
2003-09-12,1426.34,1426.81,1407.95,1409.16,10898797
2003-09-15,1407.81,1416.08,1394.27,1397.54,7837559
2003-09-16,1396.75,1406.72,1389.49,1406.1,7549020
2003-09-17,1406.25,1406.37,1386.78,1389.82,6969215
2003-09-18,1388.09,1395.2,1383.4,1390.48,6449628
2003-09-19,1390.84,1395.6,1383.72,1391.37,6068520
2003-09-22,1392.9,1395.07,1378.32,1381.44,5402086
2003-09-23,1380.85,1390.35,1372.85,1390.17,6580509
2003-09-24,1391.4,1396.94,1386.79,1394.23,6534770
2003-09-25,1394.49,1394.74,1374.79,1376.29,5387565
2003-09-26,1374.6,1377.87,1367.75,1370.84,5058716
2003-09-29,1369.44,1369.48,1353.24,1355.34,5690487
2003-09-30,1354.65,1371.07,1348.22,1367.16,6695770
2003-10-08,1366.2,1373.08,1359.5,1371.68,4742732
2003-10-09,1371.68,1379.99,1367.65,1369.17,6069543
2003-10-10,1369.0,1406.0,1367.11,1404.01,13671898
2003-10-13,1405.33,1411.88,1397.69,1399.66,9254776
2003-10-14,1399.84,1400.75,1382.48,1388.17,7043525
2003-10-15,1388.24,1401.54,1380.81,1383.1,7471055
2003-10-16,1381.46,1382.53,1362.98,1365.51,6427421
2003-10-17,1365.31,1375.66,1362.41,1370.58,5759780
2003-10-20,1369.71,1370.49,1355.55,1359.5,5823284
2003-10-21,1359.51,1364.61,1350.21,1364.3,7456708
2003-10-22,1366.11,1403.1,1363.09,1398.01,16180474
2003-10-23,1398.59,1407.39,1384.64,1386.65,10879055
2003-10-24,1385.9,1389.88,1376.71,1381.83,9427492
2003-10-27,1381.84,1383.6,1361.19,1369.46,8603581
2003-10-28,1366.0,1382.6,1356.49,1369.33,11003647
2003-10-29,1372.35,1375.91,1344.42,1361.49,14258918
2003-10-30,1360.02,1360.07,1340.29,1344.63,9590991
2003-10-31,1341.5,1364.66,1334.78,1348.3,10788335
2003-11-03,1346.48,1367.34,1339.96,1364.06,13639622
2003-11-04,1363.96,1412.91,1363.9,1389.55,27955262
2003-11-05,1389.72,1396.86,1375.99,1385.11,16205427
2003-11-06,1384.67,1385.84,1351.1,1356.79,18254720
2003-11-07,1353.43,1353.45,1323.12,1335.2,15809009
2003-11-10,1330.96,1340.87,1322.05,1340.1,9062253
2003-11-11,1340.32,1350.39,1331.12,1343.62,9804738
2003-11-12,1341.57,1341.58,1316.85,1317.79,10296484
2003-11-13,1313.93,1324.98,1307.39,1319.61,9356415
2003-11-14,1318.72,1331.42,1312.79,1331.05,8135283
2003-11-17,1330.49,1333.41,1323.68,1328.1,6333991
2003-11-18,1334.65,1336.1,1314.99,1316.56,15365955
2003-11-19,1313.84,1341.56,1312.56,1338.87,10836911
2003-11-20,1338.6,1377.12,1336.14,1376.51,21739638
2003-11-21,1379.94,1394.57,1359.9,1361.56,21161552
2003-11-24,1360.33,1404.25,1360.23,1404.01,19893086
2003-11-25,1407.76,1423.58,1400.9,1408.41,27759954
2003-11-26,1407.3,1413.77,1398.03,1411.91,17701890
2003-11-27,1412.31,1415.74,1387.79,1389.1,17304762
2003-11-28,1388.31,1401.46,1385.82,1397.22,13000534
2003-12-01,1398.71,1432.82,1398.71,1432.7,20067920
2003-12-02,1437.24,1444.57,1430.24,1435.31,21475944
2003-12-03,1434.7,1462.07,1424.35,1445.03,23547704
2003-12-04,1445.4,1454.32,1440.82,1452.81,19941112
2003-12-05,1454.41,1456.87,1440.79,1451.12,17066736
2003-12-08,1452.11,1459.48,1435.14,1436.66,15664419
2003-12-09,1435.1,1443.61,1429.06,1443.37,12432960
2003-12-10,1449.57,1469.71,1448.5,1469.42,22148788
2003-12-11,1472.38,1475.38,1460.19,1470.02,20822422
2003-12-12,1469.7,1472.86,1459.55,1470.79,16078232
2003-12-15,1471.24,1474.67,1465.51,1470.36,12980440
2003-12-16,1469.12,1469.13,1441.06,1466.34,18618896
2003-12-17,1465.61,1480.43,1453.88,1453.99,18767610
2003-12-18,1450.85,1458.67,1445.08,1457.3,15819151
2003-12-19,1463.45,1470.21,1429.71,1446.29,26339928
2003-12-22,1444.17,1493.54,1441.59,1492.96,29921380
2003-12-23,1497.57,1507.04,1487.12,1500.64,28372572
2003-12-24,1501.36,1514.32,1498.98,1513.83,24159982
2003-12-25,1514.93,1525.3,1504.25,1512.6,24967400
2003-12-26,1513.11,1516.48,1504.13,1514.78,19920922
2003-12-29,1509.28,1512.97,1495.54,1496.43,19363864
2003-12-30,1495.67,1513.73,1495.39,1509.98,17800480
2003-12-31,1513.62,1516.52,1491.25,1497.04,21645524
2004-01-02,1492.72,1526.24,1491.69,1517.19,18978088
2004-01-05,1516.8,1568.82,1516.7,1568.35,32784966
2004-01-06,1568.9,1589.08,1557.93,1574.52,36703572
2004-01-07,1574.1,1595.0,1565.09,1587.2,34482972
2004-01-08,1587.45,1616.58,1582.88,1610.13,32013228
2004-01-09,1612.39,1618.76,1579.69,1581.47,35958288
2004-01-12,1579.88,1619.09,1573.77,1618.52,26156496
2004-01-13,1622.05,1627.49,1596.72,1612.68,28434554
2004-01-14,1612.92,1613.15,1585.91,1592.42,22763200
2004-01-15,1591.82,1601.41,1582.36,1586.49,20285774
2004-01-16,1589.38,1604.76,1579.24,1600.42,21985944
2004-01-29,1605.25,1629.18,1603.31,1628.84,19910392
2004-01-30,1631.11,1634.41,1589.4,1590.73,26500536
2004-02-02,1630.65,1650.29,1585.96,1623.88,40309888
2004-02-03,1625.29,1650.24,1615.81,1649.28,28195284
2004-02-04,1652.61,1685.77,1652.61,1685.16,36039924
2004-02-05,1690.94,1693.9,1674.62,1693.43,36343792
2004-02-06,1690.56,1705.91,1671.4,1679.19,36763884
2004-02-09,1679.58,1703.77,1679.1,1703.53,28825142
2004-02-10,1708.9,1715.46,1683.6,1691.01,30284730
2004-02-11,1691.61,1692.9,1660.01,1677.76,29288748
2004-02-12,1679.08,1693.01,1660.31,1663.83,29156698
2004-02-13,1664.6,1672.44,1653.24,1658.54,24025736
2004-02-16,1661.45,1697.26,1661.44,1696.83,25466728
2004-02-17,1701.41,1710.86,1693.96,1703.77,31976010
2004-02-18,1704.74,1719.89,1697.32,1717.1,31098174
2004-02-19,1719.31,1728.02,1710.7,1717.02,28931694
2004-02-20,1715.81,1722.57,1702.93,1721.75,26552606
2004-02-23,1725.59,1730.28,1680.89,1681.65,30566856
2004-02-24,1675.63,1683.04,1650.18,1682.3,29305682
2004-02-25,1684.9,1700.5,1642.69,1647.38,26285834
2004-02-26,1642.41,1655.3,1628.84,1654.9,25085848
2004-02-27,1657.26,1675.32,1657.04,1675.07,21316242
2004-03-01,1676.22,1690.07,1661.34,1689.76,21458634
2004-03-02,1692.62,1694.82,1677.98,1687.28,21959202
2004-03-03,1686.96,1688.93,1654.56,1661.81,20541766
2004-03-04,1658.63,1670.16,1642.62,1668.87,19255238
2004-03-05,1671.06,1675.03,1660.21,1662.1,18133416
2004-03-08,1660.64,1665.73,1635.44,1637.14,22766482
2004-03-09,1636.21,1659.65,1634.71,1637.1,18792044
2004-03-10,1639.68,1678.4,1639.68,1678.07,18952304
2004-03-11,1680.31,1698.78,1672.67,1691.64,20650830
2004-03-12,1692.87,1699.25,1680.45,1694.74,18390718
2004-03-15,1696.94,1738.98,1696.82,1736.22,29065090
2004-03-16,1741.62,1747.98,1730.73,1745.54,25148776
2004-03-17,1746.74,1750.71,1730.27,1745.1,21244536
2004-03-18,1746.18,1755.1,1714.89,1717.26,23578002
2004-03-19,1715.47,1748.19,1710.84,1747.87,20193520
2004-03-22,1749.71,1760.08,1742.37,1755.68,20490810
2004-03-23,1755.32,1755.33,1731.49,1741.69,20729146
2004-03-24,1740.89,1752.42,1729.51,1740.05,20233070
2004-03-25,1737.49,1751.81,1725.98,1736.48,18123060
2004-03-26,1737.06,1741.57,1720.88,1734.05,17971982
2004-03-29,1734.59,1740.31,1717.86,1719.67,17799934
2004-03-30,1718.78,1727.18,1711.66,1724.28,15167516
2004-03-31,1726.57,1745.7,1724.21,1741.62,17695362
2004-04-01,1744.71,1758.98,1741.33,1758.15,19312172
2004-04-02,1760.47,1771.67,1756.65,1768.64,23211072
2004-04-05,1771.74,1774.12,1753.71,1766.48,26351058
2004-04-06,1767.32,1777.74,1754.74,1777.52,25421632
2004-04-07,1779.43,1783.01,1771.13,1774.55,24717080
2004-04-08,1774.4,1778.1,1765.02,1770.28,24467966
2004-04-09,1770.91,1778.22,1721.59,1727.35,26828828
2004-04-12,1717.2,1729.62,1702.4,1722.99,20293370
2004-04-13,1724.58,1734.92,1710.39,1715.14,20636894
2004-04-14,1714.53,1716.82,1678.34,1697.16,21530458
2004-04-15,1697.24,1705.02,1674.91,1679.08,16507156
2004-04-16,1678.97,1694.56,1656.3,1693.86,19029894
2004-04-19,1695.33,1698.69,1672.35,1675.88,14759026
2004-04-20,1674.36,1682.05,1659.95,1669.42,13670257
2004-04-21,1669.38,1675.36,1645.08,1651.58,15865939
2004-04-22,1649.05,1659.79,1637.29,1657.79,13383034
2004-04-23,1653.94,1653.99,1632.56,1635.5,13463930
2004-04-26,1633.27,1644.5,1623.05,1635.5,10944212
2004-04-27,1636.44,1640.69,1608.81,1611.86,13376477
2004-04-28,1606.42,1615.14,1589.1,1606.8,13260498
2004-04-29,1605.3,1613.56,1578.09,1579.45,14230964
2004-04-30,1579.97,1599.56,1572.23,1595.59,12990051
2004-05-10,1600.63,1603.07,1559.71,1560.94,7260825
2004-05-11,1556.72,1570.76,1545.63,1568.06,8208075
2004-05-12,1568.41,1604.42,1564.14,1603.77,11874966
2004-05-13,1605.7,1606.07,1589.46,1597.57,9567336
2004-05-14,1596.73,1597.32,1558.54,1562.69,10072769
2004-05-17,1556.67,1562.39,1537.47,1539.96,8873142
2004-05-18,1537.34,1555.86,1526.24,1555.44,12609870
2004-05-19,1559.26,1575.38,1548.16,1558.29,13211805
2004-05-20,1556.68,1571.3,1542.22,1549.06,10559511
2004-05-21,1548.56,1559.86,1545.62,1558.33,10149540
2004-05-24,1559.55,1562.33,1547.36,1550.35,9315736
2004-05-25,1549.02,1549.59,1516.35,1518.05,10111280
2004-05-26,1515.16,1529.91,1508.64,1524.44,8092712
2004-05-27,1524.94,1559.55,1515.97,1557.18,13529194
2004-05-28,1558.42,1561.0,1545.65,1548.72,9525949
2004-05-31,1549.03,1556.79,1544.71,1555.91,8092426
2004-06-01,1555.56,1579.82,1553.12,1579.66,14386479
2004-06-02,1580.21,1580.57,1562.24,1567.07,14522630
2004-06-03,1566.42,1566.83,1540.74,1543.53,11785274
2004-06-04,1541.09,1549.5,1534.99,1542.09,11746335
2004-06-07,1538.46,1538.5,1508.87,1517.14,9975911
2004-06-08,1514.78,1519.99,1488.63,1493.81,10754945
2004-06-09,1492.2,1497.18,1464.16,1468.07,12367770
2004-06-10,1465.56,1478.17,1456.32,1468.34,11337074
2004-06-11,1471.69,1499.46,1469.54,1472.07,11086339
2004-06-14,1471.45,1471.45,1431.31,1438.74,11295660
2004-06-15,1436.08,1469.57,1433.03,1463.78,10726086
2004-06-16,1465.23,1491.69,1452.58,1475.42,11787133
2004-06-17,1475.27,1478.49,1443.53,1445.5,9847524
2004-06-18,1442.48,1442.48,1411.03,1427.3,10520460
2004-06-21,1421.83,1434.2,1414.97,1433.47,8221234
2004-06-22,1434.42,1456.13,1430.96,1450.68,11141370
2004-06-23,1450.07,1450.11,1428.8,1440.73,8713056
2004-06-24,1438.31,1447.39,1426.49,1427.75,9506898
2004-06-25,1426.55,1434.47,1399.39,1401.11,9854145
2004-06-28,1396.36,1397.52,1380.2,1385.18,8313757
2004-06-29,1384.64,1409.38,1376.22,1408.69,10654000
2004-06-30,1408.27,1415.84,1394.68,1399.16,8709699
2004-07-01,1398.2,1445.1,1396.35,1441.07,14580099
2004-07-02,1441.12,1447.61,1428.07,1441.19,11068765
2004-07-05,1440.17,1444.93,1429.12,1444.59,8398896
2004-07-06,1445.4,1466.78,1445.32,1450.5,12579503
2004-07-07,1448.95,1448.96,1434.29,1438.4,8110749
2004-07-08,1436.47,1440.64,1426.95,1439.78,7158494
2004-07-09,1439.73,1451.75,1429.14,1430.65,7418729
2004-07-12,1426.25,1426.25,1393.81,1397.15,8930134
2004-07-13,1395.35,1403.14,1389.16,1399.46,7358626
2004-07-14,1399.87,1408.99,1378.91,1403.76,10506909
2004-07-15,1404.47,1422.26,1399.98,1421.54,12771154
2004-07-16,1423.69,1458.38,1422.24,1456.13,22935944
2004-07-19,1456.77,1465.84,1447.05,1457.54,13493061
2004-07-20,1457.23,1457.29,1440.06,1447.94,12447571
2004-07-21,1446.52,1452.86,1436.85,1448.04,9644045
2004-07-22,1448.13,1449.69,1404.54,1407.44,13235340
2004-07-23,1403.36,1408.46,1387.26,1407.4,10997608
2004-07-26,1401.84,1401.88,1381.9,1387.67,8444411
2004-07-27,1386.99,1395.31,1373.42,1384.13,9508097
2004-07-28,1385.5,1397.17,1366.5,1388.81,10422292
2004-07-29,1388.62,1407.36,1385.96,1407.33,11508945
2004-07-30,1408.49,1409.12,1384.74,1386.2,9311763
2004-08-02,1381.88,1383.08,1370.5,1373.22,7271499
2004-08-03,1371.28,1378.2,1363.69,1366.26,7792464
2004-08-04,1365.66,1424.55,1364.01,1404.51,17709082
2004-08-05,1402.37,1413.08,1387.55,1389.04,11043246
2004-08-06,1388.07,1400.95,1380.32,1390.46,9235484
2004-08-09,1388.08,1397.59,1382.94,1395.85,8224818
2004-08-10,1396.62,1404.72,1390.94,1400.77,7162672
2004-08-11,1401.02,1401.25,1382.24,1384.96,7948078
2004-08-12,1378.79,1378.79,1357.08,1368.2,8755345
2004-08-13,1361.98,1377.82,1358.32,1368.45,8592050
2004-08-16,1366.52,1369.87,1350.84,1354.51,8121606
2004-08-17,1354.38,1364.41,1344.81,1360.2,7568852
2004-08-18,1359.87,1371.23,1357.03,1358.22,7980519
2004-08-19,1357.23,1357.27,1333.48,1340.45,8623672
2004-08-20,1338.31,1349.47,1327.77,1341.74,8835866
2004-08-23,1339.93,1339.94,1322.98,1325.41,6770421
2004-08-24,1323.79,1347.15,1317.56,1344.63,10166386
2004-08-25,1344.46,1346.97,1334.29,1339.78,6879255
2004-08-26,1339.62,1340.95,1330.22,1334.42,6084274
2004-08-27,1333.31,1337.73,1314.6,1320.61,7126479
2004-08-30,1318.32,1322.23,1310.02,1319.41,6289423
2004-08-31,1342.3,1360.75,1331.76,1342.06,12592352
2004-09-01,1340.75,1340.77,1319.86,1321.46,6758693
2004-09-02,1319.07,1328.61,1303.19,1327.93,9207820
2004-09-03,1327.81,1333.22,1319.83,1327.12,8206269
2004-09-06,1326.46,1326.87,1315.96,1321.46,6085463
2004-09-07,1321.21,1325.68,1312.31,1324.29,6308507
2004-09-08,1322.84,1323.26,1302.11,1309.33,8600496
2004-09-09,1307.47,1307.47,1281.75,1284.31,8667538
2004-09-10,1281.58,1287.75,1270.94,1287.08,6512138
2004-09-13,1285.32,1285.32,1259.43,1260.32,7293314
2004-09-14,1266.23,1305.73,1266.23,1300.36,13197996
2004-09-15,1303.29,1374.04,1301.38,1355.23,30964442
2004-09-16,1364.25,1377.99,1354.2,1371.2,24053604
2004-09-17,1373.5,1415.64,1368.54,1414.7,33018704
2004-09-20,1423.97,1463.79,1422.9,1463.22,44940848
2004-09-21,1466.2,1467.54,1436.51,1448.56,38403424
2004-09-22,1444.25,1451.41,1414.7,1420.15,32238924
2004-09-23,1417.39,1464.98,1408.61,1464.78,23744934
2004-09-24,1475.09,1496.21,1434.31,1435.56,43475624
2004-09-27,1452.51,1466.4,1419.31,1427.4,21099196
2004-09-28,1430.22,1438.05,1416.6,1435.59,15027514
2004-09-29,1436.71,1438.98,1417.83,1420.01,14036572
2004-09-30,1418.11,1420.05,1390.68,1396.7,13680023
2004-10-08,1395.67,1423.2,1373.93,1422.93,13813984
2004-10-11,1424.22,1437.57,1409.22,1413.15,23214829
2004-10-12,1410.61,1410.61,1380.69,1384.44,17089837
2004-10-13,1382.36,1393.65,1372.06,1386.72,14284111
2004-10-14,1386.86,1387.36,1331.13,1332.94,17247771
2004-10-15,1328.47,1340.12,1312.55,1330.52,13543168
2004-10-18,1332.52,1341.78,1316.32,1335.39,10119136
2004-10-19,1339.06,1361.81,1334.46,1337.62,13040369
2004-10-20,1337.71,1337.71,1311.88,1330.58,11864561
2004-10-21,1331.22,1340.96,1304.54,1310.55,16436469
2004-10-22,1310.85,1330.56,1294.04,1329.36,17925061
2004-10-25,1337.25,1346.88,1308.89,1311.15,17566033
2004-10-26,1309.62,1325.2,1289.87,1324.78,17069712
2004-10-27,1326.92,1343.03,1314.87,1342.8,20768242
2004-10-28,1340.82,1356.63,1336.75,1341.74,19593829
2004-10-29,1316.6,1337.28,1304.07,1320.54,17905715
2004-11-01,1317.66,1323.1,1304.29,1305.29,11961915
2004-11-02,1303.88,1306.28,1290.99,1301.53,10960955
2004-11-03,1304.58,1327.5,1301.32,1326.75,13282835
2004-11-04,1328.12,1338.26,1301.36,1304.78,13974384
2004-11-05,1308.65,1315.94,1298.71,1305.13,9996360
2004-11-08,1303.52,1307.62,1292.91,1304.23,7376656
2004-11-09,1304.37,1313.15,1299.94,1307.43,7111640
2004-11-10,1310.32,1360.71,1302.7,1354.39,23319738
2004-11-11,1358.65,1379.86,1346.03,1347.07,27429895
2004-11-12,1346.84,1360.33,1341.12,1352.22,15744105
2004-11-15,1354.48,1370.62,1354.48,1370.05,14230535
2004-11-16,1372.58,1376.19,1361.28,1370.39,14165607
2004-11-17,1370.7,1370.79,1350.52,1356.14,12234261
2004-11-18,1353.5,1368.06,1352.89,1367.83,11589095
2004-11-19,1369.81,1380.08,1365.24,1379.96,14107904
2004-11-22,1381.58,1387.34,1374.41,1383.02,16667439
2004-11-23,1383.53,1383.79,1368.14,1371.24,16328520
2004-11-24,1371.32,1380.77,1358.45,1359.12,16355434
2004-11-25,1358.41,1362.16,1348.41,1358.33,13425338
2004-11-26,1357.54,1362.49,1354.8,1356.73,10434933
2004-11-29,1354.58,1354.58,1335.61,1337.43,10083151
2004-11-30,1336.0,1341.48,1332.29,1340.77,9277245
2004-12-01,1340.92,1342.55,1332.97,1334.94,9553429
2004-12-02,1333.57,1334.06,1324.55,1333.09,12804483
2004-12-03,1333.01,1343.71,1332.86,1337.2,13505016
2004-12-06,1337.81,1342.83,1327.38,1339.64,10664785
2004-12-07,1339.82,1340.88,1322.82,1323.75,10236805
2004-12-08,1331.28,1337.87,1322.05,1326.44,8593358
2004-12-09,1326.74,1352.45,1318.47,1338.81,15257911
2004-12-10,1336.63,1340.37,1316.64,1317.72,11072386
2004-12-13,1312.61,1314.4,1299.8,1309.69,8549453
2004-12-14,1309.07,1315.89,1303.15,1307.55,8045982
2004-12-15,1307.34,1317.82,1291.86,1313.05,11405089
2004-12-16,1311.03,1317.62,1302.48,1305.02,9058802
2004-12-17,1303.94,1303.94,1288.24,1290.49,7662099
2004-12-20,1286.07,1286.07,1272.15,1275.46,8053107
2004-12-21,1275.09,1285.7,1271.03,1275.17,6999529
2004-12-22,1277.18,1307.73,1275.06,1307.57,13339675
2004-12-23,1308.58,1308.59,1280.72,1282.72,8476088
2004-12-24,1281.32,1290.66,1280.38,1285.04,7180521
2004-12-27,1285.41,1292.31,1276.73,1280.27,7231149
2004-12-28,1280.93,1283.63,1271.91,1278.94,7758212
2004-12-29,1278.69,1285.55,1270.89,1274.31,8713987
2004-12-30,1273.15,1280.57,1264.15,1273.71,8812857
2004-12-31,1275.39,1280.83,1264.49,1266.5,8303949
2005-01-04,1260.78,1260.78,1238.18,1242.77,8161770
2005-01-05,1241.68,1258.58,1235.75,1251.94,8678651
2005-01-06,1252.49,1252.73,1234.24,1239.43,7922254
2005-01-07,1239.32,1256.31,1235.51,1244.75,8940871
2005-01-10,1243.58,1252.72,1236.09,1252.4,7234683
2005-01-11,1252.71,1260.87,1247.84,1257.46,7725570
2005-01-12,1257.17,1257.19,1246.42,1256.92,6769585
2005-01-13,1255.72,1259.5,1251.02,1256.31,8746707
2005-01-14,1255.87,1268.86,1243.87,1245.62,9898327
2005-01-17,1235.57,1236.4,1214.07,1216.65,10028565
2005-01-18,1215.78,1226.04,1207.05,1225.45,10190288
2005-01-19,1225.08,1225.08,1214.63,1218.11,9377195
2005-01-20,1213.37,1213.96,1199.17,1204.39,10310284
2005-01-21,1201.93,1237.91,1189.21,1234.48,16970080
2005-01-24,1258.02,1265.95,1239.8,1255.78,18020207
2005-01-25,1252.35,1254.87,1239.16,1254.23,11813924
2005-01-26,1252.37,1254.23,1240.13,1241.96,9640691
2005-01-27,1239.58,1241.14,1223.88,1225.89,9412829
2005-01-28,1223.73,1226.3,1208.86,1213.67,8170557
2005-01-31,1210.76,1210.76,1190.17,1191.82,9078062
2005-02-01,1189.5,1203.07,1187.26,1188.93,9340222
2005-02-02,1189.5,1253.16,1189.5,1252.5,19054062
2005-02-03,1253.81,1269.15,1236.18,1242.31,20415225
2005-02-04,1238.61,1274.12,1235.64,1269.0,17028293
2005-02-16,1276.02,1291.46,1270.32,1278.88,14445455
2005-02-17,1280.03,1280.03,1263.71,1276.13,11218612
2005-02-18,1275.66,1278.62,1258.56,1258.97,10688050
2005-02-21,1259.53,1284.94,1259.51,1284.48,12536922
2005-02-22,1285.63,1312.53,1282.78,1309.28,22602815
2005-02-23,1309.62,1316.59,1299.15,1309.47,24189127
2005-02-24,1307.04,1310.97,1296.98,1309.95,20115815
2005-02-25,1311.37,1328.53,1311.2,1312.44,24069610
2005-02-28,1311.44,1315.14,1298.93,1306.0,17651432
2005-03-01,1305.25,1308.76,1295.64,1303.41,13980952
2005-03-02,1303.31,1316.72,1285.92,1287.45,18628635
2005-03-03,1285.2,1295.25,1276.88,1294.34,12823609
2005-03-04,1294.16,1299.6,1286.48,1287.71,11049958
2005-03-07,1288.41,1296.88,1287.74,1293.74,10762246
2005-03-08,1298.25,1318.89,1296.91,1318.27,17984398
2005-03-09,1321.21,1326.08,1310.23,1316.79,20567187
2005-03-10,1316.9,1316.9,1282.53,1286.23,17897669
2005-03-11,1284.51,1292.53,1278.15,1289.94,14996714
2005-03-14,1288.98,1304.11,1271.51,1293.5,18692502
2005-03-15,1293.13,1293.26,1266.64,1269.14,15642719
2005-03-16,1267.05,1268.19,1247.89,1255.59,13663373
2005-03-17,1255.98,1257.79,1242.51,1243.47,12895543
2005-03-18,1242.45,1248.03,1223.62,1227.4,12452432
2005-03-21,1226.14,1232.82,1220.82,1231.05,9963687
2005-03-22,1230.68,1231.68,1202.43,1206.92,14653309
2005-03-23,1205.76,1218.01,1194.32,1201.65,13440605
2005-03-24,1200.26,1208.61,1187.58,1208.19,11477190
2005-03-25,1207.2,1211.16,1199.87,1205.63,9527589
2005-03-28,1204.85,1204.85,1185.46,1200.11,9023233
2005-03-29,1199.69,1209.23,1194.59,1195.02,9233160
2005-03-30,1192.45,1192.45,1171.81,1172.57,11383481
2005-03-31,1168.83,1181.53,1162.03,1181.24,10437790
2005-04-01,1180.37,1237.8,1173.54,1223.57,19660332
2005-04-04,1212.12,1218.28,1196.94,1202.97,13794401
2005-04-05,1200.69,1209.34,1189.26,1191.74,11582684
2005-04-06,1191.2,1220.41,1183.91,1214.87,16727966
2005-04-07,1216.73,1248.06,1213.65,1225.49,24276814
2005-04-08,1225.05,1249.2,1218.76,1248.52,17768998
2005-04-11,1248.15,1252.81,1235.36,1240.97,19300757
2005-04-12,1239.13,1239.13,1218.51,1219.51,13075881
2005-04-13,1228.97,1254.32,1228.97,1248.2,19547071
2005-04-14,1252.21,1253.6,1233.24,1234.33,15616198
2005-04-15,1229.68,1229.68,1213.2,1216.96,14262298
