'122746', 9.81, 157, 13065.0, 'AA+', 'AA'
'122942', 6.0, 317, 91.0, 'AA+', 'AA+'
'124367', 5.95, 291, 100.0, 'AAA', 'AAA'
'122944', 5.94, 335, 101.0, 'AA+', 'AA'
'124220', 5.92, 143, 4900.0, 'AA+', 'AA+'
'124281', 5.91, 75, 920.0, 'AA+', 'AA+'
'111041', 5.83, 342, 306670.0, 'AA+', 'AA'
'122958', 5.82, 68, 1.0, 'AA+', 'AA'
'124075', 5.76, 224, 1.0, 'AA+', 'AA'
'120605', 5.75, 79, 206.0, 'AAA', 'AAA'
'120301', 5.74, 160, 1100.0, 'AAA', 'AAA'
'120201', 5.7, 312, 174.0, 'AAA', 'AAA'
'122995', 5.7, 335, 2000.0, 'AAA', 'AA+'
'122966', 5.69, 93, 6.0, 'AA', 'AA'
'120204', 5.66, 229, 1950.0, 'AAA', 'AAA'
'122962', 5.59, 83, 13152.0, 'AA+', 'AA+'
'122996', 5.53, 308, 26678.0, 'AA+', 'AA+'
'120490', 5.49, 315, 2578.0, 'AAA', 'AAA'
'120306', 5.48, 233, 509.0, 'AAA', 'AAA'
'120303', 5.47, 362, 172.0, 'AAA', 'AAA'
'120601', 5.47, 163, 31.0, 'AAA', 'AAA'
'122579', 5.47, 36, 36600.0, 'AA', 'AA'
'122550', 5.44, 51, 1.0, 'AAA', 'AAA'
'122737', 5.44, 157, 100.0, 'AAA', 'AAA'
'122988', 5.42, 195, 2.0, 'AA', 'AA'
'111045', 5.41, 225, 30000.0, 'AA+', 'AA'
'111019', 5.34, 260, 60.0, 'AAA', 'AAA'
'120102', 5.24, 263, 2.0, 'AAA', 'AAA'
'120203', 5.2, 274, 35.0, 'AAA', 'AAA'
'122660', 5.12, 108, 19000.0, 'AAA', 'AAA'
'120511', 5.02, 2, 60.0, 'AAA', 'AAA'
