secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
603127.XSHG,603127,昭衍新药,XSHG,2019-05-17,47.03,47.03,47.04,48.16,46.08,46.08,1290643,61251159,2870,0.0165,0.7124176025,3612119040,7418529792,-0.0202,66.4701,154.0438,11.7871,1,47.458
603127.XSHG,603127,昭衍新药,XSHG,2019-05-20,46.08,46.08,46.61,47.58,45.52,45.95,1163151,54087637,3003,0.0148,0.7124176025,3601928600,7397600780,-0.0028,66.2826,153.6092,11.7538,1,46.501
603127.XSHG,603127,昭衍新药,XSHG,2019-05-21,45.95,45.95,45.95,47.58,45.61,47.02,969052,45513623,2800,0.0124,0.7124176025,3685803760,7569862648,0.0233,67.826,157.1862,12.0275,1,46.967
603127.XSHG,603127,昭衍新药,XSHG,2019-05-22,47.02,47.02,47.15,48.3,47.0,48.0,1265482,60432584,3467,0.0161,0.7124176025,3762624000,7727635200,0.0208,69.2397,160.4623,12.2782,1,47.755
603127.XSHG,603127,昭衍新药,XSHG,2019-05-23,48.0,48.0,47.81,47.81,45.49,45.86,1172620,54513432,3465,0.015,0.7124176025,3594873680,7383111464,-0.0446,66.1527,153.3083,11.7308,1,46.489
603127.XSHG,603127,昭衍新药,XSHG,2019-05-24,45.86,45.86,45.86,46.4,44.5,44.6,1015370,45757639,2975,0.013,0.7124176025,3496104800,7180261040,-0.0275,64.3352,149.0962,11.4085,1,45.065
603127.XSHG,603127,昭衍新药,XSHG,2019-05-27,44.6,44.6,44.6,45.98,44.25,45.79,725464,32903103,2788,0.0093,0.7124176025,3589386520,7371841996,0.0267,66.0518,153.0743,11.7129,1,45.355
603127.XSHG,603127,昭衍新药,XSHG,2019-05-28,45.79,45.79,45.56,46.82,45.56,46.46,749281,34746944,2733,0.0096,0.7124176025,3641906480,7479706904,0.0146,67.0182,155.3141,11.8843,1,46.374
603127.XSHG,603127,昭衍新药,XSHG,2019-05-29,46.46,46.46,46.46,46.7,45.88,46.32,590070,27216242,2671,0.0075,0.7124176025,3630932160,7457167968,-0.003,66.8163,154.8461,11.8485,1,46.124
603127.XSHG,603127,昭衍新药,XSHG,2019-05-30,46.32,46.32,46.02,46.1,45.1,45.86,510766,23251620,1618,0.0065,0.7124176025,3594873680,7383111464,-0.0099,66.1527,153.3083,11.7308,1,45.523
603127.XSHG,603127,昭衍新药,XSHG,2019-05-31,45.86,45.86,46.09,46.28,45.32,45.55,509260,23348470,1286,0.0065,0.7124176025,3570573400,7333203820,-0.0068,65.7056,152.272,11.6515,1,45.848
603127.XSHG,603127,昭衍新药,XSHG,2019-06-03,45.55,45.55,45.55,45.92,44.57,44.61,478364,21520500,1497,0.0061,0.7124176025,3496888680,7181870964,-0.0206,64.3496,149.1296,11.4111,1,44.988
603127.XSHG,603127,昭衍新药,XSHG,2019-06-04,44.61,44.61,44.39,44.84,43.42,43.83,607628,26664582,1602,0.0078,0.7124176025,3435746040,7056296892,-0.0175,63.2245,146.5221,11.2115,1,43.883
603127.XSHG,603127,昭衍新药,XSHG,2019-06-05,43.83,43.83,44.23,44.79,42.22,42.61,967976,41578687,2593,0.0123,0.7124176025,3340112680,6859886164,-0.0278,61.4646,142.4437,10.8995,1,42.954
603127.XSHG,603127,昭衍新药,XSHG,2019-06-06,42.61,42.61,42.5,42.65,41.0,41.3,844238,35236751,1984,0.0108,0.7124176025,3237424400,6648986120,-0.0307,59.575,138.0644,10.5644,1,41.738
603127.XSHG,603127,昭衍新药,XSHG,2019-06-10,41.3,41.3,41.31,42.98,41.16,42.77,600169,25436270,2259,0.0077,0.7124176025,3352654760,6885644948,0.0356,61.6954,142.9786,10.9404,1,42.382
603127.XSHG,603127,昭衍新药,XSHG,2019-06-11,42.77,42.77,43.0,44.04,42.26,43.71,690339,30024374,2148,0.0088,0.7124176025,3444116337,7051926624,0.022,63.1853,146.4314,11.2046,1,43.492
603127.XSHG,603127,昭衍新药,XSHG,2019-06-12,43.71,43.71,43.31,43.86,42.8,43.2,484548,20956163,1439,0.0061,0.7124176025,3403931040,6969646080,-0.0117,62.4481,144.7228,11.0739,1,43.249
603127.XSHG,603127,昭衍新药,XSHG,2019-06-13,43.2,43.2,43.23,44.3,43.05,43.69,424236,18525900,1260,0.0054,0.7124176025,3442540443,7048699936,0.0113,63.1564,146.3644,11.1995,1,43.669
603127.XSHG,603127,昭衍新药,XSHG,2019-06-14,43.69,43.69,43.69,43.81,42.7,42.78,579166,24956093,1719,0.0074,0.7124176025,3370837266,6901885632,-0.0208,61.8409,143.3158,10.9662,1,43.09
603127.XSHG,603127,昭衍新药,XSHG,2019-06-17,42.78,42.78,43.2,43.8,42.41,43.69,889838,38552327,2326,0.0113,0.7124176025,3442540443,7048699936,0.0213,63.1564,146.3644,11.1995,1,43.325
603127.XSHG,603127,昭衍新药,XSHG,2019-06-18,43.69,43.69,43.3,44.08,43.1,43.28,547859,23895430,1799,0.007,0.7124176025,3410234616,6982552832,-0.0094,62.5637,144.9909,11.0944,1,43.616
603127.XSHG,603127,昭衍新药,XSHG,2019-06-19,43.28,43.28,43.87,44.8,43.76,44.0,755612,33473937,2375,0.0096,0.7124176025,3466966800,7098713600,0.0166,63.6045,147.4029,11.2789,1,44.3
603127.XSHG,603127,昭衍新药,XSHG,2019-06-20,44.0,44.0,43.98,44.68,43.31,44.36,895910,39586899,2425,0.0114,0.7124176025,3495332892,7156793984,0.0082,64.1249,148.6089,11.3712,1,44.186
603127.XSHG,603127,昭衍新药,XSHG,2019-06-21,44.36,44.36,44.34,44.82,44.13,44.39,863933,38398838,2446,0.011,0.7124176025,3497696733,7161634016,0.0007,64.1683,148.7094,11.3789,1,44.447
603127.XSHG,603127,昭衍新药,XSHG,2019-06-24,44.39,44.39,44.45,44.45,42.85,43.3,1169624,50684511,3984,0.0148,0.7124176025,3411810510,6985779520,-0.0246,62.5926,145.0579,11.0995,1,43.334
603127.XSHG,603127,昭衍新药,XSHG,2019-06-25,43.3,43.3,43.09,43.78,41.86,41.92,1308052,55440269,4110,0.0166,0.7124176025,3303073824,6763138048,-0.0319,60.5978,140.4348,10.7457,1,42.384
603127.XSHG,603127,昭衍新药,XSHG,2019-06-26,41.92,41.92,41.83,46.11,41.83,46.11,2847032,127564871,5602,0.0361,0.7124176025,3633223617,7439129184,0.1,66.6547,154.4715,11.8198,1,44.806
603127.XSHG,603127,昭衍新药,XSHG,2019-06-27,46.11,46.11,47.47,47.7,46.1,46.66,3166035,147804355,7681,0.0402,0.7124176025,3676560702,7527863104,0.0119,67.4497,156.3141,11.9608,1,46.684
603127.XSHG,603127,昭衍新药,XSHG,2019-06-28,46.66,46.66,46.78,48.55,46.1,48.18,2756851,131607792,7026,0.035,0.7124176025,3796328646,7773091392,0.0326,69.647,161.4062,12.3504,1,47.738
603127.XSHG,603127,昭衍新药,XSHG,2019-07-01,48.18,48.18,49.0,50.9,47.52,49.8,3232740,160835866,7868,0.041,0.7124176025,3923976060,8034453120,0.0336,71.9888,166.8333,12.7657,1,49.752
603127.XSHG,603127,昭衍新药,XSHG,2019-07-02,49.8,49.8,49.8,51.68,49.04,50.23,2020852,101834850,6177,0.0256,0.7124176025,3957857781,8103826912,0.0086,72.6103,168.2738,12.8759,1,50.392
603127.XSHG,603127,昭衍新药,XSHG,2019-07-03,50.23,50.23,50.24,50.86,49.1,49.5,1735234,86661574,5949,0.022,0.7124176025,3900337650,7986052800,-0.0145,71.5551,165.8283,12.6888,1,49.942
603127.XSHG,603127,昭衍新药,XSHG,2019-07-04,49.5,49.5,50.19,51.48,48.03,49.2,2297418,112980252,7637,0.0292,0.7124176025,3876699240,7937652480,-0.0061,71.1214,164.8232,12.6119,1,49.177
603127.XSHG,603127,昭衍新药,XSHG,2019-07-05,49.2,49.2,49.89,49.89,48.1,49.0,1834006,89558936,5500,0.0233,0.7124176025,3860940300,7905385600,-0.0041,70.8323,164.1532,12.5606,1,48.832
603127.XSHG,603127,昭衍新药,XSHG,2019-07-08,49.0,49.0,49.0,49.1,46.87,47.2,1838667,87336604,5487,0.0233,0.7124176025,3719109840,7614983680,-0.0367,68.2303,158.1231,12.0992,1,47.5
603127.XSHG,603127,昭衍新药,XSHG,2019-07-09,47.2,47.2,47.2,47.78,46.7,47.2,957162,45240825,3751,0.0121,0.7124176025,3719109840,7614983680,0.0,68.2303,158.1231,12.0992,1,47.266
603127.XSHG,603127,昭衍新药,XSHG,2019-07-10,47.2,47.2,47.27,47.59,45.9,46.35,1876881,87610058,6026,0.0238,0.7124176025,3652134345,7477849440,-0.018,67.0016,155.2756,11.8813,1,46.679
603127.XSHG,603127,昭衍新药,XSHG,2019-07-11,46.35,46.35,46.8,47.25,46.1,46.35,1140230,53123696,4500,0.0145,0.7124176025,3652134345,7477849440,0.0,67.0016,155.2756,11.8813,1,46.59
603127.XSHG,603127,昭衍新药,XSHG,2019-07-12,46.35,46.35,46.5,46.76,45.91,46.29,859434,39863112,3269,0.0109,0.7124176025,3647406663,7468169376,-0.0013,66.9149,155.0746,11.866,1,46.383
603127.XSHG,603127,昭衍新药,XSHG,2019-07-15,46.29,46.29,46.41,46.47,44.51,45.89,1512129,68899072,4729,0.0192,0.7124176025,3615888783,7403635616,-0.0086,66.3366,153.7345,11.7634,1,45.564
603127.XSHG,603127,昭衍新药,XSHG,2019-07-16,45.89,45.89,46.07,46.96,45.81,46.47,1365303,63248973,4504,0.0173,0.7124176025,3661589709,7497209568,0.0126,67.1751,155.6776,11.9121,1,46.326
603127.XSHG,603127,昭衍新药,XSHG,2019-07-17,46.47,46.47,45.85,46.29,44.48,45.04,1827475,82323223,5191,0.0232,0.7124176025,3548913288,7266501376,-0.0308,65.1079,150.887,11.5455,1,45.048
603127.XSHG,603127,昭衍新药,XSHG,2019-07-18,45.04,45.04,45.08,47.25,44.71,46.87,1698305,78173316,4721,0.0216,0.7124176025,3693107589,7561743328,0.0406,67.7533,157.0176,12.0146,1,46.03
603127.XSHG,603127,昭衍新药,XSHG,2019-07-19,46.87,46.87,46.63,46.86,46.2,46.49,1085707,50496652,3376,0.0138,0.7124176025,3663165603,7500436256,-0.0081,67.204,155.7446,11.9172,1,46.51
603127.XSHG,603127,昭衍新药,XSHG,2019-07-22,46.49,46.49,44.5,47.9,44.5,47.3,1702703,79788706,4630,0.0216,0.7124176025,3726989310,7631117120,0.0174,68.3749,158.4581,12.1249,1,46.86
603127.XSHG,603127,昭衍新药,XSHG,2019-07-23,47.3,47.3,47.09,49.16,47.09,48.81,1371197,66131260,3958,0.0174,0.7124176025,3845969307,7874732064,0.0319,70.5577,163.5167,12.5119,1,48.229
603127.XSHG,603127,昭衍新药,XSHG,2019-07-24,48.81,48.81,48.8,49.0,48.13,48.54,953596,46280294,3134,0.0121,0.7124176025,3824694738,7831171776,-0.0055,70.1674,162.6122,12.4427,1,48.532
603127.XSHG,603127,昭衍新药,XSHG,2019-07-25,48.54,48.54,48.5,48.89,47.64,48.23,758784,36607840,2253,0.0096,0.7124176025,3800268381,7781158112,-0.0064,69.7192,161.5737,12.3633,1,48.245
603127.XSHG,603127,昭衍新药,XSHG,2019-07-26,48.23,48.23,46.97,48.72,46.5,48.3,1125010,53757161,3106,0.0143,0.7124176025,3805784010,7792451520,0.0015,69.8204,161.8082,12.3812,1,47.784
603127.XSHG,603127,昭衍新药,XSHG,2019-07-29,48.3,48.3,48.07,48.54,47.6,48.45,616818,29675405,1670,0.0078,0.7124176025,3817603215,7816651680,0.0031,70.0373,162.3107,12.4196,1,48.11
603127.XSHG,603127,昭衍新药,XSHG,2019-07-30,48.45,48.45,48.81,51.3,48.81,50.0,1760946,88788854,4124,0.0223,0.7124176025,3939735000,8066720000,0.032,72.2779,167.5033,12.817,1,50.421
603127.XSHG,603127,昭衍新药,XSHG,2019-07-31,50.0,50.0,50.19,50.38,49.36,49.92,863342,43003652,2346,0.011,0.7124176025,3933431424,8053813248,-0.0016,72.1622,167.2353,12.7965,1,49.811
603127.XSHG,603127,昭衍新药,XSHG,2019-08-01,49.92,49.92,49.3,50.23,49.3,49.89,763552,38080975,2206,0.0097,0.7124176025,3931067583,8048973216,-0.0006,72.1189,167.1348,12.7888,1,49.873
603127.XSHG,603127,昭衍新药,XSHG,2019-08-02,49.89,49.89,49.1,50.19,49.1,49.8,924526,45858886,2634,0.0117,0.7124176025,3923976060,8034453120,-0.0018,71.9888,166.8333,12.7657,1,49.603
603127.XSHG,603127,昭衍新药,XSHG,2019-08-05,49.8,49.8,49.81,49.99,48.88,49.12,757203,37382406,1908,0.0096,0.7124176025,3870395664,7924745728,-0.0137,71.0058,164.5552,12.5914,1,49.369
603127.XSHG,603127,昭衍新药,XSHG,2019-08-06,49.12,49.12,48.1,50.89,48.1,50.6,1172380,58222414,3492,0.0149,0.7124176025,3987011820,8163520640,0.0301,73.1452,169.5133,12.9708,1,49.662
603127.XSHG,603127,昭衍新药,XSHG,2019-08-07,50.6,50.6,50.75,54.9,50.75,53.32,3523832,186928815,7359,0.0447,0.7124176025,4201333404,8602350208,0.0538,68.2537,107.1643,12.7656,1,53.047
603127.XSHG,603127,昭衍新药,XSHG,2019-08-08,53.32,53.32,53.3,54.58,52.85,54.0,1800323,96580111,5246,0.0228,0.7124176025,4254913800,8712057600,0.0128,69.1242,108.531,12.9284,1,53.646
603127.XSHG,603127,昭衍新药,XSHG,2019-08-09,54.0,54.0,53.88,55.74,53.26,53.4,1878676,102238132,4641,0.0238,0.7124176025,4207636980,8615256960,-0.0111,68.3561,107.3251,12.7847,1,54.42
603127.XSHG,603127,昭衍新药,XSHG,2019-08-12,53.4,53.4,53.53,55.5,53.1,54.42,1658973,90030831,4313,0.0211,0.7124176025,4288007574,8779818048,0.0191,69.6618,109.3752,13.0289,1,54.269
603127.XSHG,603127,昭衍新药,XSHG,2019-08-13,54.42,54.42,59.0,59.86,57.58,59.86,3415570,202102788,3713,0.0433,0.7124176025,4716650742,9657477184,0.1,76.6254,120.3087,14.3313,1,59.171
603127.XSHG,603127,昭衍新药,XSHG,2019-08-14,59.86,59.86,61.8,63.49,59.9,61.58,6182350,381314973,13595,0.0785,0.7124176025,4852177626,9934972352,0.0287,78.8272,123.7656,14.7431,1,61.678
603127.XSHG,603127,昭衍新药,XSHG,2019-08-15,61.58,61.58,60.4,62.19,60.11,61.75,3584646,219361196,10818,0.0455,0.7124176025,4865572725,9962399200,0.0028,79.0448,124.1072,14.7838,1,61.195
603127.XSHG,603127,昭衍新药,XSHG,2019-08-16,61.75,61.75,61.46,62.6,60.63,61.84,3578167,220973992,9459,0.0454,0.7124176025,4872664248,9976919296,0.0015,79.16,124.2881,14.8054,1,61.756
603127.XSHG,603127,昭衍新药,XSHG,2019-08-19,61.84,61.84,62.12,62.78,60.7,61.5,4212549,258956242,10372,0.0535,0.7124176025,4845874050,9922065600,-0.0055,78.7248,123.6048,14.724,1,61.473
603127.XSHG,603127,昭衍新药,XSHG,2019-08-20,61.5,61.5,61.63,63.38,60.5,62.83,3911627,243192852,9414,0.0496,0.7124176025,4950671001,10136640352,0.0216,80.4273,126.2779,15.0424,1,62.172
603127.XSHG,603127,昭衍新药,XSHG,2019-08-21,62.83,62.83,62.56,62.71,60.71,60.9,2840099,174142425,8136,0.036,0.7124176025,4798597230,9825264960,-0.0307,77.9567,122.3989,14.5803,1,61.316
603127.XSHG,603127,昭衍新药,XSHG,2019-08-22,60.9,60.9,61.28,61.5,59.2,60.0,3859782,231647856,12627,0.049,0.7124176025,4727682000,9680064000,-0.0148,76.8047,120.59,14.3649,1,60.016
603127.XSHG,603127,昭衍新药,XSHG,2019-08-23,60.0,60.0,60.3,63.5,59.52,60.67,5041286,307665913,13897,0.064,0.7124176025,4780474449,9788158048,0.0112,77.6623,121.9366,14.5253,1,61.029
603127.XSHG,603127,昭衍新药,XSHG,2019-08-26,60.67,60.67,59.8,60.76,59.1,59.25,3233196,193002535,9812,0.041,0.7124176025,4668585975,9559063200,-0.0234,75.8446,119.0827,14.1853,1,59.694
603127.XSHG,603127,昭衍新药,XSHG,2019-08-27,59.25,59.25,59.99,62.16,59.8,60.75,3304984,202102365,10853,0.0419,0.7124176025,4786778025,9801064800,0.0253,77.7647,122.0974,14.5444,1,61.151
603127.XSHG,603127,昭衍新药,XSHG,2019-08-28,60.75,60.75,61.91,61.97,59.8,59.99,1779250,107441860,6373,0.0226,0.7124176025,4726894053,9678450656,-0.0125,76.7918,120.5699,14.3625,1,60.386
603127.XSHG,603127,昭衍新药,XSHG,2019-08-29,59.99,59.99,60.2,61.13,59.4,60.4,1934727,116708817,5684,0.0246,0.7124176025,4759199880,9744597760,0.0068,77.3167,121.394,14.4606,1,60.323
603127.XSHG,603127,昭衍新药,XSHG,2019-08-30,60.4,60.4,60.4,61.51,59.3,59.75,2105833,127287335,6502,0.0267,0.7124176025,4707983325,9639730400,-0.0108,76.4846,120.0876,14.305,1,60.445
603127.XSHG,603127,昭衍新药,XSHG,2019-09-02,59.75,59.75,60.4,62.5,59.35,62.48,2611868,159453493,7310,0.0331,0.7124176025,4923092856,10080173312,0.0457,79.9792,125.5744,14.9586,1,61.05
603127.XSHG,603127,昭衍新药,XSHG,2019-09-03,62.48,62.48,62.2,67.5,62.03,65.25,4222719,273085128,10372,0.0536,0.7124176025,5141354175,10527069600,0.0443,83.5251,131.1417,15.6218,1,64.67
603127.XSHG,603127,昭衍新药,XSHG,2019-09-04,65.25,65.25,65.26,65.75,62.8,63.3,2152006,137050397,6720,0.0273,0.7124176025,4987704510,10212467520,-0.0299,81.0289,127.2225,15.1549,1,63.685
603127.XSHG,603127,昭衍新药,XSHG,2019-09-05,63.3,63.3,63.64,63.83,62.08,62.7,2188711,137050829,6257,0.0278,0.7124176025,4940427690,10115666880,-0.0095,80.2609,126.0166,15.0113,1,62.617
603127.XSHG,603127,昭衍新药,XSHG,2019-09-06,62.7,62.7,62.55,63.08,62.1,62.81,1201822,75254973,4322,0.0153,0.7124176025,4949095107,10133413664,0.0018,80.4017,126.2377,15.0376,1,62.617
603127.XSHG,603127,昭衍新药,XSHG,2019-09-09,62.81,62.81,62.81,63.55,61.81,62.5,1832477,114104020,5092,0.0233,0.7124176025,4924668750,10083400000,-0.0049,80.0048,125.6146,14.9634,1,62.268
603127.XSHG,603127,昭衍新药,XSHG,2019-09-10,62.5,62.5,62.11,64.7,62.11,63.55,2193635,139800334,5608,0.0278,0.7124176025,5007403185,10252801120,0.0168,81.3489,127.7249,15.2148,1,63.73
603127.XSHG,603127,昭衍新药,XSHG,2019-09-11,63.55,63.55,63.8,64.0,60.02,60.04,3094109,189060433,7731,0.0393,0.7124176025,4730833788,9686517376,-0.0552,76.8559,120.6704,14.3744,1,61.103
603127.XSHG,603127,昭衍新药,XSHG,2019-09-12,60.04,60.04,60.31,60.98,59.25,60.22,1649168,98934875,5847,0.0209,0.7124176025,4745016834,9715557568,0.003,77.0863,121.0322,14.4175,1,59.991
603127.XSHG,603127,昭衍新药,XSHG,2019-09-16,60.22,60.22,60.25,61.28,60.0,60.49,1175049,71131541,4276,0.0149,0.7124176025,4766291403,9759117856,0.0045,77.4319,121.5749,14.4822,1,60.535
603127.XSHG,603127,昭衍新药,XSHG,2019-09-17,60.49,60.49,60.12,61.21,60.12,60.5,1398073,84880603,5263,0.0177,0.7124176025,4767079350,9760731200,0.0002,77.4447,121.5949,14.4846,1,60.713
603127.XSHG,603127,昭衍新药,XSHG,2019-09-18,60.5,60.5,60.49,62.11,59.3,61.28,1948713,118280042,6298,0.0247,0.7124176025,4828539216,9886572032,0.0129,78.4431,123.1626,14.6713,1,60.696
603127.XSHG,603127,昭衍新药,XSHG,2019-09-19,61.28,61.28,61.9,63.8,60.72,63.15,2112615,131805801,6094,0.0268,0.7124176025,4975885305,10188267360,0.0305,80.8369,126.921,15.119,1,62.39
603127.XSHG,603127,昭衍新药,XSHG,2019-09-20,63.15,63.15,63.3,63.88,62.15,62.42,1626239,102063217,4636,0.0206,0.7124176025,4918365174,10070493248,-0.0116,79.9024,125.4538,14.9442,1,62.76
603127.XSHG,603127,昭衍新药,XSHG,2019-09-23,62.42,62.42,62.39,64.77,62.25,64.05,2393962,151984158,7791,0.0304,0.7124176025,5046800535,10333468320,0.0261,81.989,128.7299,15.3345,1,63.486
603127.XSHG,603127,昭衍新药,XSHG,2019-09-24,64.05,64.05,64.2,68.37,64.2,68.37,3736329,249621898,10007,0.0474,0.7124176025,5387193639,11030432928,0.0674,87.5189,137.4123,16.3688,1,66.809
603127.XSHG,603127,昭衍新药,XSHG,2019-09-25,68.37,68.37,68.0,70.0,67.11,68.08,3022511,207364722,8782,0.0384,0.7124176025,5364343176,10983645952,-0.0042,87.1477,136.8295,16.2993,1,68.607
603127.XSHG,603127,昭衍新药,XSHG,2019-09-26,68.08,68.08,67.88,69.88,65.61,65.8,2848448,191547476,9234,0.0362,0.7124176025,5184691260,10615803520,-0.0335,84.2291,132.2471,15.7535,1,67.246
603127.XSHG,603127,昭衍新药,XSHG,2019-09-27,65.8,65.8,66.88,67.98,65.51,67.28,1730693,115651679,6735,0.022,0.7124176025,5301307416,10854578432,0.0225,86.1236,135.2216,16.1078,1,66.824
603127.XSHG,603127,昭衍新药,XSHG,2019-09-30,67.28,67.28,67.46,68.79,66.1,67.8,1637955,110798437,6593,0.0208,0.7124176025,5342280660,10938472320,0.0077,86.7893,136.2667,16.2323,1,67.644
603127.XSHG,603127,昭衍新药,XSHG,2019-10-08,67.8,67.8,67.82,70.26,65.96,66.95,2134426,145072051,7935,0.0271,0.7124176025,5275305165,10801338080,-0.0125,85.7012,134.5584,16.0288,1,67.968
603127.XSHG,603127,昭衍新药,XSHG,2019-10-09,66.95,66.95,67.1,67.67,65.81,67.55,1665256,111330835,5770,0.0211,0.7124176025,5322581985,10898138720,0.009,86.4692,135.7643,16.1724,1,66.855
603127.XSHG,603127,昭衍新药,XSHG,2019-10-10,67.55,67.55,68.23,74.18,67.8,73.19,3372875,238948180,10445,0.0428,0.7124176025,5766984093,11808064736,0.0835,93.6889,147.0997,17.5227,1,70.844
603127.XSHG,603127,昭衍新药,XSHG,2019-10-11,73.19,73.19,73.01,73.65,72.16,73.28,1676411,122177698,6105,0.0213,0.7124176025,5774075616,11822584832,0.0012,93.8041,147.2806,17.5443,1,72.881
603127.XSHG,603127,昭衍新药,XSHG,2019-10-14,73.28,73.28,73.47,74.38,71.7,72.1,1959533,142401716,6490,0.0249,0.7124176025,5681097870,11661410740,-0.0161,92.5253,145.2728,17.3051,1,72.671
603127.XSHG,603127,昭衍新药,XSHG,2019-10-15,72.1,72.1,72.3,73.25,71.15,71.88,1564054,112777557,4983,0.0198,0.7124176025,5663763036,11625828072,-0.0031,92.243,144.8295,17.2523,1,72.106
603127.XSHG,603127,昭衍新药,XSHG,2019-10-16,71.88,71.88,71.3,73.39,71.22,72.46,1188130,86129880,4185,0.0151,0.7124176025,5709463962,11719636924,0.0081,92.9873,145.9981,17.3915,1,72.492
603127.XSHG,603127,昭衍新药,XSHG,2019-10-17,72.46,72.46,72.84,73.9,71.39,73.49,1219050,88619987,4164,0.0155,0.7124176025,5790622503,11886228506,0.0142,94.309,148.0735,17.6387,1,72.696
603127.XSHG,603127,昭衍新药,XSHG,2019-10-18,73.49,73.49,73.11,75.99,72.5,73.5,1947134,144731616,7065,0.0247,0.7124176025,5791410450,11887845900,0.0001,94.3219,148.0936,17.6411,1,74.331
603127.XSHG,603127,昭衍新药,XSHG,2019-10-21,73.5,73.5,72.33,73.89,66.15,66.15,4984833,336028009,9741,0.0633,0.7124176025,5212269405,10699061310,-0.1,84.8897,133.2843,15.877,1,67.41
603127.XSHG,603127,昭衍新药,XSHG,2019-10-22,66.15,66.15,65.01,66.0,61.91,63.38,7823171,498011913,20652,0.0993,0.7124176025,4994008086,10251043172,-0.0419,81.335,127.703,15.2122,1,63.659
603127.XSHG,603127,昭衍新药,XSHG,2019-10-23,63.38,63.38,63.3,63.3,61.76,62.76,3464511,216674114,9456,0.044,0.7124176025,4945155372,10150764744,-0.0098,80.5393,126.4538,15.0634,1,62.541
603127.XSHG,603127,昭衍新药,XSHG,2019-10-24,62.76,62.76,63.2,63.58,62.56,62.8,2602110,163896350,7839,0.033,0.7124176025,4948307160,10157234320,0.0006,80.5907,126.5344,15.073,1,62.986
603127.XSHG,603127,昭衍新药,XSHG,2019-10-25,62.8,62.8,62.88,63.37,62.32,62.93,2120227,133385381,5449,0.0269,0.7124176025,4958550471,10178260442,0.0021,79.7676,99.8089,14.2503,1,62.911
603127.XSHG,603127,昭衍新药,XSHG,2019-10-28,62.93,62.93,62.52,65.2,62.25,63.7,3313668,211253916,8500,0.0421,0.7124176025,5019222390,10302799780,0.0122,80.7436,101.0301,14.4247,1,63.752
603127.XSHG,603127,昭衍新药,XSHG,2019-10-29,63.7,63.7,63.77,65.34,63.77,64.32,2861973,184810615,7788,0.0363,0.7124176025,5068075104,10403078208,0.0097,81.5295,102.0135,14.565,1,64.575
603127.XSHG,603127,昭衍新药,XSHG,2019-10-30,64.32,64.32,64.3,64.5,61.12,61.65,3811727,237256951,10336,0.0484,0.7124176025,4857693255,9971234010,-0.0415,78.1451,97.7788,13.9604,1,62.244
603127.XSHG,603127,昭衍新药,XSHG,2019-10-31,61.65,61.65,59.58,63.4,58.88,62.52,4596988,283966213,12886,0.0583,0.7124176025,4926244644,10111947288,0.0141,79.2479,99.1586,14.1574,1,61.772
603127.XSHG,603127,昭衍新药,XSHG,2019-11-01,62.52,62.52,61.97,63.46,61.61,62.96,2077522,130416471,7602,0.0264,0.7124176025,4960914312,10183112624,0.007,79.8057,99.8565,14.2571,1,62.775
603127.XSHG,603127,昭衍新药,XSHG,2019-11-04,62.96,62.96,65.01,68.72,64.86,67.81,4593145,308114285,14530,0.0583,0.7124176025,5343068607,10967548714,0.077,85.9533,107.5487,15.3553,1,67.081
603127.XSHG,603127,昭衍新药,XSHG,2019-11-05,67.81,67.81,67.1,67.6,63.48,64.1,5461451,355505496,19514,0.0693,0.7124176025,5050740270,10367495540,-0.0547,81.2507,101.6646,14.5152,1,65.094
603127.XSHG,603127,昭衍新药,XSHG,2019-11-06,64.1,64.1,64.0,64.0,60.88,60.99,4940665,305980212,13672,0.0627,0.7124176025,4805688753,9864486006,-0.0485,77.3086,96.732,13.811,1,61.931
603127.XSHG,603127,昭衍新药,XSHG,2019-11-07,60.99,60.99,61.18,62.46,60.72,61.12,2371292,145568624,8639,0.0301,0.7124176025,4815932064,9885512128,0.0021,77.4733,96.9382,13.8404,1,61.388
603127.XSHG,603127,昭衍新药,XSHG,2019-11-08,61.12,61.12,61.72,62.2,60.75,60.78,2026523,124462576,6649,0.0257,0.7124176025,4789141866,9830520732,-0.0056,77.0424,96.3989,13.7634,1,61.417
603127.XSHG,603127,昭衍新药,XSHG,2019-11-11,60.78,60.78,60.6,60.73,59.51,59.6,2162183,129944039,6659,0.0274,0.7124176025,4696164120,9639668240,-0.0194,75.5466,94.5274,13.4962,1,60.099
603127.XSHG,603127,昭衍新药,XSHG,2019-11-12,59.6,59.6,59.8,59.88,57.79,58.0,3418771,199626337,10353,0.0434,0.7124176025,4570092600,9380885200,-0.0268,73.5185,91.9898,13.1339,1,58.391
603127.XSHG,603127,昭衍新药,XSHG,2019-11-13,58.0,58.0,58.12,60.85,58.12,59.5,3088632,183618878,11111,0.0392,0.7124176025,4688284650,9622155550,0.0259,75.4094,94.3557,13.4717,1,59.45
